MacroPlot Name,Date,Index,Transect,Subbelt,Status,SizeCl,AgeCl,Count,Height,SubFrac,Comment,UV1,UV2,UV3,NumTran,NumSubbelt,TranLen,TranWid,Area,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species Symbol,Visited,
127-A002,6/27/2007 2:40:54 PM,-2147483648,1,,,,,0,,1,No Trees Present,,,,,,,,,,,,,,,UNKN_100,,
127-A002,6/27/2007 2:40:54 PM,-2147483647,2,0,L,,,9,,1,0m - 1m,,,,,,,,,,,,,,,BENA,,
127-A002,6/27/2007 2:40:54 PM,-2147483646,2,0,L,,,4,,1,0m - 1m,,,,,,,,,,,,,,,SAPU15,,
127-A002,6/27/2007 2:40:54 PM,-2147483645,2,5,L,,,12,,1,5m - 6m,,,,,,,,,,,,,,,BENA,,
127-A002,6/27/2007 2:40:54 PM,-2147483644,2,5,L,,,4,,1,5m - 6m,,,,,,,,,,,,,,,SAPU15,,
127-A002,6/27/2007 2:40:54 PM,-2147483643,2,5,L,,,17,,1,5m - 6m,,,,,,,,,,,,,,,SALIX,,
127-A002,6/27/2007 2:40:54 PM,-2147483642,2,10,L,,,28,,1,10m - 11m,,,,,,,,,,,,,,,BENA,,
127-A002,6/27/2007 2:40:54 PM,-2147483641,2,10,L,,,11,,1,10m - 11m,,,,,,,,,,,,,,,SAPU15,,
127-A002,6/27/2007 2:40:54 PM,-2147483640,2,10,L,,,3,,1,10m - 11m,,,,,,,,,,,,,,,SALIX,,
127-A002,6/27/2007 2:40:54 PM,-2147483639,2,15,L,,,19,,1,15m - 16m,,,,,,,,,,,,,,,BENA,,
127-A002,6/27/2007 2:40:54 PM,-2147483638,2,15,L,,,6,,1,15m - 16m,,,,,,,,,,,,,,,SALIX,,
127-A002,6/27/2007 2:40:54 PM,-2147483637,2,15,L,,,1,,1,15m - 16m,,,,,,,,,,,,,,,ALVIC,,
127-A002,6/27/2007 2:40:54 PM,-2147483636,2,20,L,,,36,,1,20m - 21m,,,,,,,,,,,,,,,BENA,,
127-A002,6/27/2007 2:40:54 PM,-2147483635,2,25,L,,,32,,1,25m - 26m,,,,,,,,,,,,,,,BENA,,
127-A002,6/27/2007 2:40:54 PM,-2147483634,2,25,L,,,1,,1,25m - 26m,,,,,,,,,,,,,,,SAPU15,,
127-A002,6/27/2007 2:40:54 PM,-2147483633,2,25,L,,,1,,1,25m - 26m,,,,,,,,,,,,,,,SALIX,,
127-A002,6/27/2007 2:40:54 PM,-2147483632,2,25,L,,,1,,1,25m - 26m;  1 Large with 6 stems,,,,,,,,,,,,,,,ALVIC,,
127-A002,6/29/2013 9:31:41 AM,,,,,,,,,,,,,,1,0,30,1,30,J. Northway,J. Northway,Damage Codes,,,,,True,
127-A002,6/29/2013 9:31:41 AM,-2147483648,1,,,,,0,,1,,,,,,,,,,,,,,,,UNKN_100,,
127-A002,6/29/2013 9:31:41 AM,-2147483647,2,,L,,,7,0.16,1,,,,,,,,,,,,,,,,ALVIC,,
127-A002,6/29/2013 9:31:41 AM,-2147483646,2,,L,,,3,0.53,1,,,,,,,,,,,,,,,,ALVIC,,
127-A002,6/29/2013 9:31:41 AM,-2147483645,2,,L,,,1,0.9,1,,,,,,,,,,,,,,,,ALVIC,,
B288-01-1092,7/7/2005 9:56:33 AM,,,,,,,,,,,,,,1,,30,1,30,,,,,,,,True,
B288-01-1092,7/7/2005 9:56:33 AM,1,2,1,L,,X,1,0.25,1,,1,0,0 ShrubDensity,,,,,,,,,,,,SAPU15,,
B288-01-1092,7/7/2005 9:56:33 AM,2,2,1,L,,X,1,0.75,1,,0,1,0 ShrubDensity,,,,,,,,,,,,SAPS,,
B288-01-1092,7/7/2005 9:56:33 AM,3,1,1,D,2.5,X,11,,1,,,, TreeBelt,,,,,,,,,,,,PIMA,,
B288-01-1092,7/7/2005 9:56:33 AM,4,1,1,D,7.5,X,5,,1,,,, TreeBelt,,,,,,,,,,,,PIMA,,
DENA-HZF-C-14,7/23/2009 3:32:20 PM,,,,,,,,,,,,,,1,0,0,0,201,J. Mitchell; C. Castenelli; M. Llanes; R. Wilson,J. Hrobak,Damage Codes   ,Plot Area (Square Meters),Individual Stem Counts (Shrubs),,,True,
DENA-HZF-C-14,7/23/2009 3:32:20 PM,-2147483648,1,,L,2.5,,9,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-14,7/23/2009 3:32:20 PM,-2147483647,1,,L,7.5,,4,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-14,7/23/2009 3:32:20 PM,-2147483646,1,,L,12.5,,6,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-14,7/23/2009 3:32:20 PM,-2147483645,1,,L,19,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
LACL-CUR-H06,6/24/2015 1:46:16 PM,,,,,,,,,,,,,,1,0,30,2,60,J.Barnes; A. Miller; L. Ernst; W. Kamp; M. Dutton,J. Hrobak,Damage Codes   ,Plot Area (Square Meters),,,,True,
LACL-CUR-H06,6/24/2015 1:46:16 PM,-2147483648,1,,D,2.5,,3,,1,,,60,,,,,,,,,,,,,PIMA,,
LACL-CUR-H06,6/24/2015 1:46:16 PM,-2147483647,1,,D,7.5,,2,,1,,,60,,,,,,,,,,,,,PIMA,,
LACL-CUR-H06,6/24/2015 1:46:16 PM,-2147483646,1,,D,12.5,,2,,1,,,60,,,,,,,,,,,,,PIMA,,
LACL-CUR-H06,6/24/2015 1:46:16 PM,-2147483645,1,,D,19,,2,,1,,,60,,,,,,,,,,,,,PIMA,,
127-A003,6/15/2005 5:15:15 PM,,,,,,,,,,,,,,1,,30,1,30,D. Ostmann and C. Reynar,J. Northway,Damage Codes,,,,,True,
127-A003,6/15/2005 5:15:15 PM,-2147483648,1,,,,,0,,1,,,,,,,,,,,,,,,,UNKN_100,,
127-A003,6/15/2005 5:15:15 PM,-2147483647,2,,L,,R,5,0.2,1,,,,,,,,,,,,,,,,SABE2,,
127-A003,6/15/2005 5:15:15 PM,-2147483646,2,,L,,R,6,0.18,1,,,,,,,,,,,,,,,,SAAL,,
127-A003,6/15/2005 5:15:15 PM,-2147483645,2,,L,,M,32,0.2,1,,,,,,,,,,,,,,,,SAPU15,,
127-A003,6/20/2007 12:43:07 PM,,,,,,,,,,,,,,1,6,30,1,6,J Barnes,J Northway,Damage Codes,,,,,True,
127-A003,6/20/2007 12:43:07 PM,-2147483648,1,,,,,0,,1,No Trees present,,,,,,,,,,,,,,,UNKN_100,,
127-A003,6/20/2007 12:43:07 PM,-2147483647,2,0,L,,,14,,1,0m - 1m,,,,,,,,,,,,,,,BENA,,
127-A003,6/20/2007 12:43:07 PM,-2147483646,2,0,L,,,2,,1,0m - 1m,,,,,,,,,,,,,,,SAGL,,
127-A003,6/20/2007 12:43:07 PM,-2147483645,2,0,L,,,1,,1,0m - 1m,,,,,,,,,,,,,,,SAPU15,,
127-A003,6/20/2007 12:43:07 PM,-2147483644,2,5,L,,,11,,1,5m - 6m,,,,,,,,,,,,,,,BENA,,
127-A003,6/20/2007 12:43:07 PM,-2147483643,2,5,L,,,1,,1,5m - 6m,,,,,,,,,,,,,,,SAGL,,
127-A003,6/20/2007 12:43:07 PM,-2147483642,2,5,L,,,4,,1,5m - 6m,,,,,,,,,,,,,,,SAPU15,,
127-A003,6/20/2007 12:43:07 PM,-2147483641,2,10,L,,,14,,1,10m - 11m,,,,,,,,,,,,,,,BENA,,
127-A003,6/20/2007 12:43:07 PM,-2147483640,2,15,L,,,24,,1,15m - 16m,,,,,,,,,,,,,,,BENA,,
127-A003,6/20/2007 12:43:07 PM,-2147483639,2,15,L,,,1,,1,15m - 16m,,,,,,,,,,,,,,,SAGL,,
127-A003,6/20/2007 12:43:07 PM,-2147483638,2,15,L,,,3,,1,15m - 16m,,,,,,,,,,,,,,,SAPU15,,
127-A003,6/20/2007 12:43:07 PM,-2147483637,2,20,L,,,8,,1,20m - 21m,,,,,,,,,,,,,,,BENA,,
127-A003,6/20/2007 12:43:07 PM,-2147483636,2,20,L,,,7,,1,20m - 21m,,,,,,,,,,,,,,,SAPU15,,
127-A003,6/20/2007 12:43:07 PM,-2147483635,2,25,L,,,12,,1,25m - 26m,,,,,,,,,,,,,,,BENA,,
127-A003,6/20/2007 12:43:07 PM,-2147483634,2,25,L,,,2,,1,25m - 26m,,,,,,,,,,,,,,,SAPU15,,
127-A003,6/29/2013 11:22:17 AM,,,,,,,,,,,,,,1,0,30,1,30,J. Northway,J. Northway,Damage Codes,,,,,True,
127-A003,6/29/2013 11:22:17 AM,-2147483648,1,,,,,0,,1,,,,,,,,,,,,,,,,UNKN_100,,
DENA-A303-B8,7/17/2007 9:59:56 AM,,,,,,,,,,,,,,1,,30,1,30,,,,,,,,True,
DENA-A303-B8,7/17/2007 9:59:56 AM,-2147483648,1,,L,2.5,,12,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A303-B8,7/17/2007 9:59:56 AM,-2147483647,1,,L,7.5,,1,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A303-B8,7/17/2007 9:59:56 AM,-2147483646,2,,X,X,,0,,1,no browse architecture preferred spp,,,,,,,,,,,,,,,UNKN_100,,
DENA-A288-PP3,7/19/2007 11:59:20 AM,,,,,,,,,,,,,,1,0,30,1,30,,,,,,,,True,
DENA-A288-PP3,7/19/2007 11:59:20 AM,-2147483648,1,,D,2.5,,3,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A288-PP3,7/19/2007 11:59:20 AM,-2147483647,2,,L,X,,16,0.08,1,,16,,,,,,,,,,,,,,BEPA,,
DENA-A288-PP3,7/19/2007 11:59:20 AM,-2147483646,2,,L,X,,11,0.23,1,,11,,,,,,,,,,,,,,BEPA,,
DENA-A288-PP3,7/19/2007 11:59:20 AM,-2147483645,2,,L,X,,8,0.45,1,,8,,,,,,,,,,,,,,BEPA,,
DENA-A288-PP3,7/19/2007 11:59:20 AM,-2147483644,2,,L,X,,2,0.8,1,,2,,,,,,,,,,,,,,BEPA,,
DENA-A288-PP3,7/19/2007 11:59:20 AM,-2147483643,2,,L,X,,1,1.5,1,,1,,,,,,,,,,,,,,BEPA,,
DENA-HZF-Z3-13,7/22/2009 4:16:02 PM,,,,,,,,,,,,,,1,0,0,0,201,R Wilson; M Llanes; C Campanelli,J OConnor,Damage Codes,Plot Area (Square Meters),Individual Stem Counts (Shrubs),,,True,
DENA-HZF-Z3-13,7/22/2009 4:16:02 PM,-2147483648,1,,L,2.5,,5,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-13,7/22/2009 4:16:02 PM,-2147483647,1,,L,7.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-13,7/22/2009 4:16:02 PM,-2147483646,1,,L,12.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-13,7/22/2009 4:16:02 PM,-2147483645,1,,L,35,,2,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-13,7/22/2009 4:16:02 PM,-2147483644,1,,L,2.5,,3,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-13,7/22/2009 4:16:02 PM,-2147483643,1,,L,19,,1,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-13,8/12/2021 7:22:31 PM,,,,,,,,,,,,,,1,4,0,0,201,M Neuser; W Gautsch,J OConnor,Damage Codes,Plot Area (Square Meters),Individual Stem Counts (Shrubs),,,True,
DENA-HZF-Z3-13,8/12/2021 7:22:31 PM,-2147483648,1,1,L,2.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-13,8/12/2021 7:22:31 PM,-2147483647,1,2,L,2.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-13,8/12/2021 7:22:31 PM,-2147483646,1,3,L,2.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-13,8/12/2021 7:22:31 PM,-2147483645,1,1,L,7.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-13,8/12/2021 7:22:31 PM,-2147483644,1,2,L,7.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-13,8/12/2021 7:22:31 PM,-2147483643,1,4,L,12.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-13,8/12/2021 7:22:31 PM,-2147483642,1,3,L,35,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-13,8/12/2021 7:22:31 PM,-2147483641,1,4,L,35,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-13,8/12/2021 7:22:31 PM,-2147483640,1,3,L,2.5,,8,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-13,8/12/2021 7:22:31 PM,-2147483639,1,3,L,19,,1,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-A303-D7,7/17/2007 10:14:53 AM,,,,,,,,,,,,,,1,0,30,1,30,,,,,,,,True,
DENA-A303-D7,7/17/2007 10:14:53 AM,-2147483648,1,,D,2.5,,6,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A303-D7,7/17/2007 10:14:53 AM,-2147483647,1,,D,7.5,,1,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A303-D7,7/17/2007 10:14:53 AM,-2147483646,1,,L,2.5,,3,,1,,,,,,,,,,,,,,,,BEPA,,
DENA-A303-D7,7/17/2007 10:14:53 AM,-2147483645,2,,L,X,,5,1.5,1,,3,2,,,,,,,,,,,,,BEPA,,
DENA-A303-D7,7/17/2007 10:14:53 AM,-2147483644,2,,L,X,,3,0.45,1,,3,,,,,,,,,,,,,,BEPA,,
DENA-A303-D7,7/17/2007 10:14:53 AM,-2147483643,2,,L,X,,1,1.5,1,,1,,,,,,,,,,,,,,ALNUS,,
DENA-A303-A1,7/12/2007 1:18:04 PM,,,,,,,,,,,,,,1,,30,1,30,,,,,,,,True,
DENA-A303-A1,7/12/2007 1:18:04 PM,-2147483648,1,,D,2.5,,10,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A303-A1,7/12/2007 1:18:04 PM,-2147483647,1,,D,2.5,,2,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A303-A1,7/12/2007 1:18:04 PM,-2147483646,1,,L,2.5,,4,,1,,,,,,,,,,,,,,,,BEPA,,
DENA-A303-A1,7/12/2007 1:18:04 PM,-2147483645,2,,L,X,,2,,1,,2 unbrowsed,,,,,,,,,,,,,,BEPA,,
DENA-A303-A1,7/12/2007 1:18:04 PM,-2147483644,2,,L,X,,19,0.08,1,,19 unbrowsed,,,,,,,,,,,,,,BEPA,,
DENA-A303-A1,7/12/2007 1:18:04 PM,-2147483643,2,,L,X,,13,0.23,1,,13 unbrowsed,,,,,,,,,,,,,,BEPA,,
DENA-A303-A1,7/12/2007 1:18:04 PM,-2147483642,2,,L,X,,6,0.45,1,,6 unbrowsed,,,,,,,,,,,,,,BEPA,,
DENA-A303-A1,7/12/2007 1:18:04 PM,-2147483641,2,,L,X,,2,0.8,1,,1 unbrowsed,1 browsed,,,,,,,,,,,,,BEPA,,
DENA-TLS-34,8/2/2022 6:29:45 PM,,,,,,,,,,,,,,1,4,0,0,201,M behrens T schaub N tilges R brand,M Behrens,Damage Codes,Plot Area (Square meters),Individual Stem Counts (Shrubs),,,True,
DENA-TLS-34,8/2/2022 6:29:45 PM,-2147483648,1,4,L,12.5,,1,,1,,,201,,,,,,,,,,,,,PIMA,,
DENA-TLS-34,8/2/2022 6:29:45 PM,-2147483647,1,4,L,2.5,,16,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-34,8/2/2022 6:29:45 PM,-2147483646,1,4,D,2.5,,10,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-34,8/2/2022 6:29:45 PM,-2147483645,1,1,L,2.5,,9,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-34,8/2/2022 6:29:45 PM,-2147483644,1,1,D,2.5,,8,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-34,8/2/2022 6:29:45 PM,-2147483643,1,2,L,2.5,,13,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-34,8/2/2022 6:29:45 PM,-2147483642,1,2,D,2.5,,6,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-34,8/2/2022 6:29:45 PM,-2147483641,1,3,L,2.5,,18,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-34,8/2/2022 6:29:45 PM,-2147483640,1,3,D,2.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-34,8/2/2022 6:29:45 PM,-2147483639,1,4,L,7.5,,12,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-34,8/2/2022 6:29:45 PM,-2147483638,1,1,L,7.5,,5,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-34,8/2/2022 6:29:45 PM,-2147483637,1,2,L,7.5,,11,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-34,8/2/2022 6:29:45 PM,-2147483636,1,2,D,7.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-34,8/2/2022 6:29:45 PM,-2147483635,1,3,L,7.5,,6,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-34,8/2/2022 6:29:45 PM,-2147483634,1,4,L,12.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-34,8/2/2022 6:29:45 PM,-2147483633,1,1,L,12.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-34,8/2/2022 6:29:45 PM,-2147483632,1,2,L,12.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-A274-G9,7/18/2007 10:52:43 AM,,,,,,,,,,,,,,1,,30,1,30,,,,,,,,True,
DENA-A274-G9,7/18/2007 10:52:43 AM,-2147483648,1,,D,2.5,,18,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A274-G9,7/18/2007 10:52:43 AM,-2147483647,2,,L,X,R,1,1.5,1,,1 unbrowsed,,,,,,,,,,,,,,SAAR3,,
DENA-A274-G9,7/18/2007 10:52:43 AM,-2147483646,2,,L,X,R,2,1.5,1,1 from burned rootstock; 1 unburned,1 unbrowsed,1 browsed,,,,,,,,,,,,,SABE2,,
DENA-A274-G9,7/18/2007 10:52:43 AM,-2147483645,2,,L,X,R,2,0.7,1,,,2 browsed,,,,,,,,,,,,,SABE2,,
DENA-TLS-29,7/7/2022 7:39:44 PM,,,,,,,,,,,,,,1,4,0,0,201,M. Behrens; T. Schaub; N. Tilges,M. Behrens,Damage Codes,Plot Area (Square meters),Individual Stem Counts (Shrubs),,,True,
DENA-TLS-29,7/7/2022 7:39:44 PM,-2147483648,1,4,L,2.5,,9,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-29,7/7/2022 7:39:44 PM,-2147483647,1,1,L,2.5,,6,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-29,7/7/2022 7:39:44 PM,-2147483646,1,2,L,2.5,,4,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-29,7/7/2022 7:39:44 PM,-2147483645,1,2,D,2.5,,4,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-29,7/7/2022 7:39:44 PM,-2147483644,1,3,L,2.5,,4,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-29,7/7/2022 7:39:44 PM,-2147483643,1,4,L,7.5,,2,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-29,7/7/2022 7:39:44 PM,-2147483642,1,1,L,7.5,,7,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-29,7/7/2022 7:39:44 PM,-2147483641,1,1,D,7.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-29,7/7/2022 7:39:44 PM,-2147483640,1,2,L,7.5,,3,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-29,7/7/2022 7:39:44 PM,-2147483639,1,3,L,7.5,,3,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-29,7/7/2022 7:39:44 PM,-2147483638,1,2,L,12.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-29,7/7/2022 7:39:44 PM,-2147483637,1,4,D,19,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
A303-00-1368,7/19/2005 1:32:36 PM,,,,,,,,,,,,,,1,,30,1,30,,,,,,,,True,
A303-00-1368,7/19/2005 1:32:36 PM,1,2,1,L,,X,0,,1,,,, ShrubDensity,,,,,,,,,,,,UNKN_100,,
A303-00-1368,7/19/2005 1:32:36 PM,2,1,1,L,,X,0,,1,,,, TreeBelt,,,,,,,,,,,,UNKN_100,,
LACL-CUR-A03,6/22/2015 12:15:12 PM,,,,,,,,,,,,,,1,0,30,2,60,J.Barnes; A. Miller; L. Ernst; W. Kamp,J. Hrobak,Damage Codes   ,Plot Area (Square Meters),,,,True,
LACL-CUR-A03,6/22/2015 12:15:12 PM,-2147483648,1,,D,2.5,,48,,1,,,60,,,,,,,,,,,,,PIMA,,
LACL-CUR-A03,6/22/2015 12:15:12 PM,-2147483647,1,,D,7.5,,7,,1,,,60,,,,,,,,,,,,,PIMA,,
A417-02-660,7/6/2005 10:38:47 AM,,,,,,,,,,,,,,1,,30,1,30,,,,,,,,True,
A417-02-660,7/6/2005 10:38:47 AM,1,2,1,L,,X,0,,1,,,, ShrubDensity,,,,,,,,,,,,UNKN_100,,
A417-02-660,7/6/2005 10:38:47 AM,2,1,1,D,2.5,X,4,,1,,,, TreeBelt,,,,,,,,,,,,PIMA,,
A417-02-660,7/6/2005 10:38:47 AM,3,1,1,D,12.5,X,2,,1,,,, TreeBelt,,,,,,,,,,,,PIMA,,
A417-02-660,7/6/2005 10:38:47 AM,4,1,1,D,7.5,X,5,,1,,,, TreeBelt,,,,,,,,,,,,PIMA,,
DENA-HZF-Z3-15,7/23/2009 4:21:52 PM,,,,,,,,,,,,,,1,0,0,0,201,R Wilson; M Llanes; C Campanelli,J OConnor,Damage Codes,Plot Area (Square Meters),Individual Stem Counts (Shrubs),,,True,
DENA-HZF-Z3-15,7/23/2009 4:21:52 PM,-2147483648,1,,L,7.5,,2,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-15,7/23/2009 4:21:52 PM,-2147483647,1,,L,19,,3,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-15,7/23/2009 4:21:52 PM,-2147483646,1,,L,35,,2,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-15,7/23/2009 4:21:52 PM,-2147483645,1,,L,2.5,,6,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-15,7/23/2009 4:21:52 PM,-2147483644,1,,L,7.5,,1,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-15,7/23/2009 4:21:52 PM,-2147483643,1,,L,19,,3,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-15,8/12/2021 7:49:56 PM,,,,,,,,,,,,,,1,4,0,0,201,M Neuser; W Gautsch,J OConnor,Damage Codes,Plot Area (Square Meters),Individual Stem Counts (Shrubs),,,True,
DENA-HZF-Z3-15,8/12/2021 7:49:56 PM,-2147483648,1,2,L,7.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-15,8/12/2021 7:49:56 PM,-2147483647,1,1,L,19,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-15,8/12/2021 7:49:56 PM,-2147483646,1,3,L,19,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-15,8/12/2021 7:49:56 PM,-2147483645,1,1,L,35,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-15,8/12/2021 7:49:56 PM,-2147483644,1,2,L,12.5,,1,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-15,8/12/2021 7:49:56 PM,-2147483643,1,2,L,19,,2,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-15,8/12/2021 7:49:56 PM,-2147483642,1,3,L,35,,1,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-15,8/12/2021 7:49:56 PM,-2147483641,1,2,D,7.5,,1,,1,,,201,,,,,,,,,,,,,POTR5,,
A255-90-305,7/14/2005 8:25:44 AM,,,,,,,,,,,,,,1,,30,1,30,,,,,,,,True,
A255-90-305,7/14/2005 8:25:44 AM,1,2,1,L,,X,7,1.25,1,,7,0,0 ShrubDensity,,,,,,,,,,,,BEPA,,
A255-90-305,7/14/2005 8:25:44 AM,2,2,1,L,,X,2,0.75,1,,2,0,0 ShrubDensity,,,,,,,,,,,,BEPA,,
A255-90-305,7/14/2005 8:25:44 AM,3,1,1,L,2.5,X,7,,1,,,, TreeBelt,,,,,,,,,,,,BEPA,,
A255-90-305,7/14/2005 8:25:44 AM,4,1,1,L,7.5,X,1,,1,,,, TreeBelt,,,,,,,,,,,,BEPA,,
A255-90-305,7/14/2005 8:25:44 AM,5,1,1,D,7.5,X,5,,1,,,, TreeBelt,,,,,,,,,,,,PIGL,,
A255-90-305,7/14/2005 8:25:44 AM,6,1,1,D,19,X,1,,1,,,, TreeBelt,,,,,,,,,,,,PIGL,,
A255-90-305,7/14/2005 8:25:44 AM,7,1,1,L,2.5,X,3,,1,,,, TreeBelt,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-04,6/23/2021 2:33:37 PM,,,,,,,,,,,,,,1,0,0,0,201,J Hrobak; K Cowan,J O'Connor,Damage Codes,Plot Area (Square Meters),Individual Stem Counts (Shrubs),,,True,
DENA-HQ-TX-04,6/23/2021 2:33:37 PM,-2147483648,1,,L,2.5,,11,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-04,6/23/2021 2:33:37 PM,-2147483647,1,,D,2.5,,3,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-04,6/23/2021 2:33:37 PM,-2147483646,1,,L,7.5,,5,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-04,6/23/2021 2:33:37 PM,-2147483645,1,,L,12.5,,7,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-04,6/23/2021 2:33:37 PM,-2147483644,1,,L,19,,3,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-04,6/23/2021 2:33:37 PM,-2147483643,1,,L,35,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-04,6/23/2021 2:33:37 PM,-2147483642,1,,L,2.5,,5,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-04,6/23/2021 2:33:37 PM,-2147483641,1,,D,2.5,,5,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-04,6/23/2021 2:33:37 PM,-2147483640,1,,D,12.5,,1,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-04,6/23/2021 2:33:37 PM,-2147483639,1,,L,19,,2,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-04,6/23/2021 2:33:37 PM,-2147483638,1,,L,35,,5,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-04,6/23/2023 11:37:53 AM,,,,,,,,,,,,,,1,0,0,0,201,,,Damage Codes,Plot Area (Square Meters),Individual Stem Counts (Shrubs),,,True,
