MacroPlot Name,Date,Index,IsVerified,QTR,SubFrac,TagNo,Status,DBH,Ht,CrwnRto,CrwnCl,LiCrBHt,CrFuBHt,CrwnRad,Age,GrwthRt,Mort,DecayCl,LaddBaseHt,LaddMaxHt,DRC,NuLiStems,NuDeStems,EqDia,XCoord,YCoord,CKR,CharHt,ScorchHt,CrScPct,DamCd1,DamSev1,DamCd2,DamSev2,DamCd3,DamSev3,DamCd4,DamSev4,DamCd5,DamSev5,Comment,UV1,UV2,UV3,MacroPlotSize,SnagPlotSize,BrkPntDia,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species Symbol,Visited,
DENA-HZF-Z2-16,7/22/2009 3:38:14 PM,-2147483644,True,,1,5,L,1.5,2.3,,,0,0,0.6,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z2-16,8/13/2021 4:40:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0,M Neuser; R Nessle; W Gautsch,J OConnor,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-HZF-Z2-16,8/13/2021 4:40:20 PM,-2147483648,True,,1,1,L,2.6,2.8,,,0.9,0,0.93,,,,,0,,,,,,,,,,,,,,,,,,,,,,,SE @ 4.54 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HZF-Z2-16,8/13/2021 4:40:20 PM,-2147483647,True,,1,2,L,12.9,9.3,,,1.82,0.07,1.23,,,,,1.02,,,,,,,,,,,,,,,,,,,,,,,SE @ 4.30 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HZF-Z2-16,8/13/2021 4:40:20 PM,-2147483646,True,,1,3,L,1.2,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE @ 4.41 m along transect tape,,,,,,,,,,,,POTR5,,
DENA-HZF-Z2-16,8/13/2021 4:40:20 PM,-2147483645,True,,1,4,L,1.4,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NW @ 2.56 m along transect tape,,,,,,,,,,,,POTR5,,
DENA-HZF-Z2-16,8/13/2021 4:40:20 PM,-2147483644,True,,1,5,L,25.6,18.4,,,2.4,1.67,1.43,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,NE @ 5.28 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HZF-Z2-16,8/13/2021 4:40:20 PM,-2147483643,True,,1,6,L,16.6,10.6,,,1.81,0.6,1.11,,,,,1.81,,,,,,,,,,,,,,,,,,,,,,,NE @ 2.21 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HZF-Z2-16,8/13/2021 4:40:20 PM,-2147483642,True,,1,7,L,0.9,1.9,,,0.99,0,0.56,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,NE @ 4.65 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HZF-Z2-16,8/13/2021 4:40:20 PM,-2147483641,True,,1,8,L,54.5,19,,,1.7,2.3,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,Crown radius wasn't recorded,SW @ 5.74 m along transect tape,,,,,,,,,,,,PIGL,,
B288-01-1092,7/7/2005 9:56:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,0,,,,,,,,True,
B288-01-1092,7/7/2005 9:56:33 AM,1001,True,,1,100,X,,,,X,,,,,,,,,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No live trees in plot.,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-C-14,7/23/2009 3:32:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,201,0,J. Mitchell; C. Castenelli; M. Llanes; R. Wilson,J. Hrobak,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-HZF-C-14,7/23/2009 3:32:20 PM,-2147483648,True,,1,1,L,13.7,13.1,,,2,0.85,1.2,,,,,1.4,,,,,,,,,,,,LEAN,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-14,7/23/2009 3:32:20 PM,-2147483647,True,,1,2,L,4.2,5.2,,,1.5,0,0.52,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-14,7/23/2009 3:32:20 PM,-2147483646,True,,1,3,L,6.2,7.2,,,1.9,0,0.7,,,,,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-14,7/23/2009 3:32:20 PM,-2147483645,True,,1,4,L,12.4,6.4,,,0.5,0,0.65,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-14,7/23/2009 3:32:20 PM,-2147483644,True,,1,5,L,19.1,14.6,,,2,0.19,1.9,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-14,7/23/2009 3:32:20 PM,-2147483643,True,,1,6,L,2.8,2.2,,,0.14,0,0.2,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-14,7/23/2009 3:32:20 PM,-2147483642,True,,1,7,L,5.8,3.4,,,1.55,1.5,5.5,,,,,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-13,7/22/2009 4:16:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0,J Mitchell; R Wilson; M Llanes; C Campanelli,J OConnor,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-HZF-Z3-13,7/22/2009 4:16:02 PM,-2147483648,True,,1,1,L,6.8,5.9,,,2,0.07,1.05,,,,,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-13,7/22/2009 4:16:02 PM,-2147483647,True,,1,2,L,2.1,3,,,1.2,0.03,0.5,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-13,7/22/2009 4:16:02 PM,-2147483646,True,,1,3,L,3.4,2.4,,,0.5,0,0.5,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-13,7/22/2009 4:16:02 PM,-2147483645,True,,1,4,L,3.2,3.5,,,1.03,0.25,0.8,,,,,0.43,,,,,,,,,,,,,,,,,,,,,,extra < 5,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-13,7/22/2009 4:16:02 PM,-2147483644,True,,1,5,L,17.6,13.6,,,3.4,3.4,4,,,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-13,7/22/2009 4:16:02 PM,-2147483643,True,,1,6,L,32,18,,,1.25,0.17,2.05,,,,,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-13,7/22/2009 4:16:02 PM,-2147483642,True,,1,7,L,1.1,2.5,,,0.55,0.3,0.8,,,,,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-13,7/22/2009 4:16:02 PM,-2147483641,True,,1,8,L,1.8,3.1,,,0.52,0.52,0.66,,,,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-13,7/22/2009 4:16:02 PM,-2147483640,True,,1,9,L,30.3,25,,,1.63,0.15,2.05,,,,,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-13,7/22/2009 4:16:02 PM,-2147483639,True,,1,10,L,8,9,,,1.28,0.15,1,,,,,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-13,7/22/2009 4:16:02 PM,-2147483638,True,,1,11,L,12.1,10.8,,,1.55,0.11,1.4,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-13,8/12/2021 7:22:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0,M Neuser; W Gautsch,J OConnor,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-HZF-Z3-13,8/12/2021 7:22:31 PM,-2147483648,True,,1,1,L,3.7,2.7,,,0.9,0.5,0.6,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,NE @ 3.7 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-13,8/12/2021 7:22:31 PM,-2147483647,True,,1,2,L,5.1,4.1,,,1.08,0.46,0.77,,,,,1.08,,,,,,,,,,,,,,,,,,,,,,,NE @ 4.19 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-13,8/12/2021 7:22:31 PM,-2147483646,True,,1,3,L,4.5,3.3,,,0.38,0,0.6,,,,,0.38,,,,,,,,,,,,,,,,,,,,,,,SE @ 2.29 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-13,8/12/2021 7:22:31 PM,-2147483645,True,,1,4,L,8.3,7,,,2.1,0.3,0.9,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,SE @ 3.16 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-13,8/12/2021 7:22:31 PM,-2147483644,True,,1,5,L,34.3,16.3,,,1.1,1.3,1.41,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,SW @ 3.42 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-13,8/12/2021 7:22:31 PM,-2147483643,True,,1,6,L,31.6,17.3,,,1.4,0.6,1.8,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,NW @ 7.58 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-13,8/12/2021 7:22:31 PM,-2147483642,True,,1,7,L,1.3,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW @ 6.23 m along transect tape,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-13,8/12/2021 7:22:31 PM,-2147483641,True,,1,8,L,1.5,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW @ 7.33 m along transect tape,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-13,8/12/2021 7:22:31 PM,-2147483640,True,,1,9,L,10.5,9.1,,,0.88,1.48,0.47,,,,,0.88,,,,,,,,,,,,,,,,,,,,,,,NW @ 6.79 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-13,8/12/2021 7:22:31 PM,-2147483639,True,,1,10,L,20,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW @ 7.37 m along transect tape,,,,,,,,,,,,POTR5,,
DENA-TLS-34,8/2/2022 6:29:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0,M behrens T schaub N tilges R brand,M Behrens,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-TLS-34,8/2/2022 6:29:45 PM,-2147483648,True,,3,1,L,11,6.2,,,0.8,1.3,0.6,,,,,0,,,,,,,,,,,,,,,,,,,,,,,4.04SW,mostly dead limbs,,,,,,,,,,,PIGL,,
DENA-TLS-34,8/2/2022 6:29:45 PM,-2147483647,True,,4,2,L,12.8,9.2,,,6.1,6.1,0.7,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3.42NW,Mostly ded limbs,,,,,,,,,,,PIGL,,
DENA-TLS-34,8/2/2022 6:29:45 PM,-2147483646,True,,4,3,L,12.4,7.4,,,0,0,0.9,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3.09NW,,,,,,,,,,,,PIMA,,
DENA-TLS-34,8/2/2022 6:29:45 PM,-2147483645,True,,4,4,L,7.8,4.2,,,1.4,1.4,0.35,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,4.62NW,,,,,,,,,,,,PIGL,,
DENA-TLS-34,8/2/2022 6:29:45 PM,-2147483644,True,,4,5,L,6.2,3.7,,,1.16,1.16,0.65,,,,,0.53,,,,,,,,,,,,,,,,,,,,,,,3.52NW,,,,,,,,,,,,PIGL,,
DENA-TLS-34,8/2/2022 6:29:45 PM,-2147483643,True,,4,6,L,1.7,1.82,,,0.3,0.3,0.3,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1.17NW,,,,,,,,,,,,PIGL,,
DENA-TLS-34,8/2/2022 6:29:45 PM,-2147483642,True,,3,7,L,3.7,3.05,,,0.98,0.98,0.38,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1.83SW,,,,,,,,,,,,PIGL,,
DENA-TLS-29,7/7/2022 7:39:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0,M. Behrens; T. Schaub; N. tilges,M. Behrens,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-TLS-29,7/7/2022 7:39:44 PM,-2147483648,True,,1,1,L,4.1,2.8,,,0.43,1,0.64,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Location: 4.65 quadrant not reported,,,,,,,,,,,,PIGL,,
DENA-TLS-29,7/7/2022 7:39:44 PM,-2147483647,True,,1,2,L,1,1.3,,,0.44,0.44,0.16,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Location:4.05 quadrant not reported,,,,,,,,,,,,PIGL,,
DENA-TLS-29,7/7/2022 7:39:44 PM,-2147483646,True,,1,3,L,13.5,6,,,2,2,0.58,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Location: 5.63 quadrant not reported,,,,,,,,,,,,PIGL,,
DENA-TLS-29,7/7/2022 7:39:44 PM,-2147483645,True,,1,4,L,9.3,5.6,,,1.21,1.21,0.7,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Location: 2.66 quadrant not reported,,,,,,,,,,,,PIGL,,
DENA-TLS-29,7/7/2022 7:39:44 PM,-2147483644,True,,1,5,L,5.8,4,,,0.14,1.3,0.45,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Location: 3.51 quadrant not reported,,,,,,,,,,,,PIGL,,
A303-00-1368,7/19/2005 1:32:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,0,,,,,,,,True,
A303-00-1368,7/19/2005 1:32:36 PM,1001,True,,1,100,X,,,,X,,,,,,,,,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,UNKN_100,,
A417-02-660,7/6/2005 10:38:47 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,0,,,,,,,,True,
A417-02-660,7/6/2005 10:38:47 AM,1001,True,,1,100,X,,,,X,,,,,,,,,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No live trees in plot.,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-Z3-15,7/23/2009 4:21:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0,J Mitchell; R Wilson; M Llanes,J OConnor,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-HZF-Z3-15,7/23/2009 4:21:52 PM,-2147483648,True,,1,1,L,27,15,,,2.5,1.3,2.2,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-15,7/23/2009 4:21:52 PM,-2147483647,True,,1,2,L,32,15.8,,,0.6,0.75,2,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-15,7/23/2009 4:21:52 PM,-2147483646,True,,1,3,L,5.3,4.2,,,1.1,0,1.2,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-15,7/23/2009 4:21:52 PM,-2147483645,True,,1,4,L,15.2,8.5,,,1.65,1.8,1.8,,,,,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-15,7/23/2009 4:21:52 PM,-2147483644,True,,1,5,L,6.9,4.5,,,1.2,0,1.2,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-15,7/23/2009 4:21:52 PM,-2147483643,True,,1,6,L,20.8,10,,,1.3,0.6,1.6,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,Mistletoe,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-15,7/23/2009 4:21:52 PM,-2147483642,True,,1,7,L,7.1,6.7,,,3.3,0.9,1.9,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-15,7/23/2009 4:21:52 PM,-2147483641,True,,1,8,L,15.2,14.3,,,3.9,3.9,2.4,,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-15,7/23/2009 4:21:52 PM,-2147483640,True,,1,9,L,16,14,,,3.9,0.35,2.1,,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-15,7/23/2009 4:21:52 PM,-2147483639,True,,1,10,L,1.5,1.7,,,0.7,0.5,0.8,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-15,7/23/2009 4:21:52 PM,-2147483638,True,,1,11,L,1,1.5,,,0.8,0.12,0.6,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-15,8/12/2021 7:49:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0,M Neuser; W Gautsch,J OConnor,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-HZF-Z3-15,8/12/2021 7:49:56 PM,-2147483648,True,,1,1,L,6.4,4.9,,,0,0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,SE @ 7.7 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-15,8/12/2021 7:49:56 PM,-2147483647,True,,1,2,L,18.1,10.3,,,1.75,1.6,1.55,,,,,1.75,,,,,,,,,,,,,,,,,,,,,,,SW @ 6.51 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-15,8/12/2021 7:49:56 PM,-2147483646,True,,1,3,L,22.4,9.7,,,0.64,0.96,1.56,,,,,0.64,,,,,,,,,,,,,,,,,,,,,,,NW @ 5.31 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-15,8/12/2021 7:49:56 PM,-2147483645,True,,1,4,L,29,13.8,,,1.03,1.08,1.8,,,,,1.03,,,,,,,,,,,,,,,,,,,,,,,NE @ 2.88 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-15,8/12/2021 7:49:56 PM,-2147483644,True,,1,5,L,11,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE @ 7.9 m along transect tape,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-15,8/12/2021 7:49:56 PM,-2147483643,True,,1,6,L,17.3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE @ 5.64 m along transect tape,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-15,8/12/2021 7:49:56 PM,-2147483642,True,,1,7,L,20.3,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW @ 3.18 m along transect tape,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-15,8/12/2021 7:49:56 PM,-2147483641,True,,1,8,L,23.1,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW @ 6.62 m along transect tape,,,,,,,,,,,,POTR5,,
A255-90-305,7/14/2005 8:25:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,0,,,,,,,,True,
A255-90-305,7/14/2005 8:25:44 AM,1001,True,,1,1,L,2,2.1,,X,0.31,0,0.89,,,,,0,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,PIGL,,
A255-90-305,7/14/2005 8:25:44 AM,1002,True,,1,2,L,1.5,1.9,,X,0.29,0,0.83,,,,,0,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,PIGL,,
A255-90-305,7/14/2005 8:25:44 AM,1003,True,,1,3,L,3.1,3.1,,X,1.1,0.25,0.98,,,,,0.31,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,BEPA,,
A255-90-305,7/14/2005 8:25:44 AM,1004,True,,1,4,L,2.4,2.9,,X,1.05,0.21,0.82,,,,,0.3,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,BEPA,,
DENA-HQ-TX-04,6/23/2021 2:33:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0,Jennifer Hrobak; Keturah Cowan,Jessica O'Connor,Tree location in relation to transect (meter value),Additional comments on tree damage,,,,True,
DENA-HQ-TX-04,6/23/2021 2:33:37 PM,-2147483648,True,,1,1,L,25.6,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-04,6/23/2021 2:33:37 PM,-2147483647,True,,1,2,L,24.2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-04,6/23/2021 2:33:37 PM,-2147483646,True,,1,3,L,18.5,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-04,6/23/2021 2:33:37 PM,-2147483645,True,,1,4,L,17.2,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-04,6/23/2021 2:33:37 PM,-2147483644,True,,1,5,L,1.7,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-04,6/23/2021 2:33:37 PM,-2147483643,True,,1,6,L,1.5,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-04,6/23/2021 2:33:37 PM,-2147483642,True,,1,7,L,26,12.3,,,4.2,0,1.5,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,SW,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-04,6/23/2021 2:33:37 PM,-2147483641,True,,1,8,L,21.7,12.3,,,1.5,0.17,1.2,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-04,6/23/2021 2:33:37 PM,-2147483640,True,,1,9,L,17.7,13.1,,,4.6,0.23,0.85,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-04,6/23/2021 2:33:37 PM,-2147483639,True,,1,10,L,10.5,5.8,,,1.4,0,0.9,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,NW,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-04,6/23/2021 2:33:37 PM,-2147483638,True,,1,11,L,13.5,9.7,,,1.9,0,0.8,,,,,1,,,,,,,,,,,,,,,,,,,,,,,NE,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-04,6/23/2021 2:33:37 PM,-2147483637,True,,1,12,L,9.7,6.6,,,2.6,0,0.75,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-04,6/23/2021 2:33:37 PM,-2147483636,True,,1,13,L,5.1,3.2,,,1.8,0,0.4,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,NE,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-04,6/23/2021 2:33:37 PM,-2147483635,True,,1,14,L,1.7,2,,,0.35,0,0.2,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,SW,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-04,6/23/2021 2:33:37 PM,-2147483634,True,,1,15,L,1.5,1.6,,,0.2,0,0.15,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-04,6/23/2023 11:37:53 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0,,Sarah Stehn,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-HQ-TX-04,6/23/2023 11:37:53 AM,1,False,,1,1,L,,3.5,,,2.2,1.5,0.47,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,5.2,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-04,6/23/2023 11:37:53 AM,2,False,,1,2,L,,1.6,,,1.5,0.1,0.35,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,3.27,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-04,6/23/2023 11:37:53 AM,3,False,,1,3,L,,3.7,,,1.5,0.4,0.78,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,7.3,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-04,6/23/2023 11:37:53 AM,4,False,,1,4,L,,6.3,,,2.2,1.5,0.44,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,5.49,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-04,6/23/2023 11:37:53 AM,5,False,,1,5,L,,6.8,,,1.67,1.37,0.85,,,,,1.67,,,,,,,,,,,,,,,,,,,,,,,5.44,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-04,6/23/2023 11:37:53 AM,6,False,,1,6,L,,13,,,1.75,1.5,1.75,,,,,1.75,,,,,,,,,,,,,,,,,,,,,,,5.06,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-04,6/23/2023 11:37:53 AM,7,False,,1,7,L,,11.9,,,2.1,0.6,0.78,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,6.13,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-04,6/23/2023 11:37:53 AM,8,False,,1,8,L,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.63,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-04,6/23/2023 11:37:53 AM,9,False,,1,9,L,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-04,6/23/2023 11:37:53 AM,10,False,,1,10,L,,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.36,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-04,6/23/2023 11:37:53 AM,11,False,,1,11,L,,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.26,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-04,6/23/2023 11:37:53 AM,12,False,,1,12,L,,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,,POTR5,,
