MacroPlot Name,Date,Index,Transect,Point,Tape,Order,Height,CanopyLayer,Status,Comment,UV1,UV2,UV3,NumTran,TranLen,NumPtsTran,Offset,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species Symbol,Visited,
DENA-HQ-TX-06,6/23/2021 2:14:15 PM,-2147483526,1,29,14.5,1,,,L,,,,,,,,,,,,,,,VAUL,,
DENA-HQ-TX-06,6/23/2021 2:14:15 PM,-2147483525,1,29,14.5,2,,,L,,,,,,,,,,,,,,,CACA4,,
DENA-HQ-TX-06,6/23/2021 2:14:15 PM,-2147483524,1,29,14.5,3,,,X,,,,,,,,,,,,,,,LTRH,,
DENA-HQ-TX-06,6/23/2021 2:14:15 PM,-2147483523,1,29,14.5,4,,,L,,,,,,,,,,,,,,,HYSP70,,
DENA-HQ-TX-06,6/23/2021 2:14:15 PM,-2147483522,1,30,15,1,,,L,,,,,,,,,,,,,,,VAUL,,
DENA-HQ-TX-06,6/23/2021 2:14:15 PM,-2147483521,1,30,15,2,,,L,,,,,,,,,,,,,,,HYSP70,,
DENA-HQ-TX-06,6/23/2021 2:14:15 PM,-2147483520,1,31,15.5,1,,,L,,,,,,,,,,,,,,,BENA,,
DENA-HQ-TX-06,6/23/2021 2:14:15 PM,-2147483519,1,31,15.5,2,,,L,,,,,,,,,,,,,,,VAUL,,
DENA-HQ-TX-06,6/23/2021 2:14:15 PM,-2147483518,1,31,15.5,3,,,L,,,,,,,,,,,,,,,VAVI,,
DENA-HQ-TX-06,6/23/2021 2:14:15 PM,-2147483517,1,31,15.5,4,,,L,,,,,,,,,,,,,,,HYSP70,,
DENA-HQ-TX-06,6/23/2021 2:14:15 PM,-2147483516,1,32,16,1,,,L,,,,,,,,,,,,,,,LEPAD,,
DENA-HQ-TX-06,6/23/2021 2:14:15 PM,-2147483515,1,32,16,2,,,L,,,,,,,,,,,,,,,BENA,,
DENA-HQ-TX-06,6/23/2021 2:14:15 PM,-2147483514,1,32,16,3,,,L,,,,,,,,,,,,,,,HYSP70,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,,,,,,,,,,,,,1,16,32,0,,S. Stehn,Status (e.g.; charred; scorched; etc.) or Tree Damage Code,Seedling or Sapling,Rotten or Solid (for 1000HR),,,True,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,1,1,1,0.5,1,,,L,,,,,,,,,,,,,,,FMOSS,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,2,1,2,1,1,,,L,,,,,,,,,,,,,,,FMOSS,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,3,1,3,1.5,1,,,L,,,,,,,,,,,,,,,VAUL,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,4,1,3,1.5,2,,,L,,,,,,,,,,,,,,,VAVI,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,5,1,3,1.5,3,,,L,,,,,,,,,,,,,,,EQSY,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,6,1,3,1.5,4,,,L,,,,,,,,,,,,,,,FMOSS,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,7,1,4,2,1,,,L,,,,,,,,,,,,,,,LEGR,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,8,1,4,2,2,,,X,,,,,,,,,,,,,,,LTRH,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,9,1,4,2,3,,,L,,,,,,,,,,,,,,,FMOSS,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,10,1,5,2.5,1,,,L,,,,,,,,,,,,,,,VAVI,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,11,1,5,2.5,2,,,X,,,,,,,,,,,,,,,LTRH,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,12,1,6,3,1,,,L,,,,,,,,,,,,,,,VAUL,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,13,1,6,3,2,,,L,,,,,,,,,,,,,,,LEGR,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,14,1,6,3,3,,,X,,,,,,,,,,,,,,,LTRH,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,15,1,6,3,4,,,L,,,,,,,,,,,,,,,FMOSS,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,16,1,7,3.5,1,,,X,,,,,,,,,,,,,,,LTRH,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,17,1,8,4,1,,,L,,,,,,,,,,,,,,,VAUL,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,18,1,8,4,2,,,L,,,,,,,,,,,,,,,VAVI,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,19,1,8,4,3,,,L,,,,,,,,,,,,,,,FMOSS,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,20,1,9,4.5,1,,,L,,,,,,,,,,,,,,,VAUL,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,21,1,9,4.5,2,,,L,,,,,,,,,,,,,,,LEGR,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,22,1,9,4.5,3,,,L,,,,,,,,,,,,,,,FMOSS,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,23,1,10,5,1,,,L,,,,,,,,,,,,,,,BENA,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,24,1,10,5,2,,,L,,,,,,,,,,,,,,,VAUL,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,25,1,10,5,3,,,X,,,,,,,,,,,,,,,10HR,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,26,1,10,5,4,,,X,,,,,,,,,,,,,,,LTRH,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,27,1,11,5.5,1,,,L,,,,,,,,,,,,,,,BENA,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,28,1,11,5.5,2,,,L,,,,,,,,,,,,,,,VAUL,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,29,1,11,5.5,3,,,X,,,,,,,,,,,,,,,LTRH,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,30,1,12,6,1,,,L,,,,,,,,,,,,,,,VAUL,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,31,1,12,6,2,,,X,,,,,,,,,,,,,,,1HR,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,32,1,12,6,3,,,L,,,,,,,,,,,,,,,FMOSS,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,33,1,13,6.5,1,,,X,,,,,,,,,,,,,,,1HR,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,34,1,13,6.5,2,,,L,,,,,,,,,,,,,,,FMOSS,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,35,1,14,7,1,,,X,,,,,,,,,,,,,,,1HR,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,36,1,14,7,2,,,L,,,,,,,,,,,,,,,EMNI,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,37,1,14,7,3,,,X,,,,,,,,,,,,,,,1HR,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,38,1,14,7,4,,,X,,,,,,,,,,,,,,,LTRH,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,39,1,15,7.5,1,,,L,,,,,,,,,,,,,,,LEGR,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,40,1,15,7.5,2,,,X,,,,,,,,,,,,,,,1HR,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,41,1,15,7.5,3,,,L,,,,,,,,,,,,,,,VAUL,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,42,1,15,7.5,4,,,X,,,,,,,,,,,,,,,LTRH,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,43,1,16,8,1,,,X,,,,,,,,,,,,,,,LTRH,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,44,1,17,8.5,1,,,L,,,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,45,1,17,8.5,2,,,L,,,,,,,,,,,,,,,CABI5,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,46,1,17,8.5,3,,,L,,,,,,,,,,,,,,,LEGR,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,47,1,17,8.5,4,,,X,,,,,,,,,,,,,,,LTRH,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,48,1,18,9,1,,,L,,,,,,,,,,,,,,,BEOC2,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,49,1,18,9,2,,,L,,,,,,,,,,,,,,,POCO38,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,50,1,18,9,3,,,L,,,,,,,,,,,,,,,UNKN_004,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,51,1,18,9,4,,,X,,,,,,,,,,,,,,,LTRH,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,52,1,19,9.5,1,,,L,,,,,,,,,,,,,,,VAUL,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,53,1,19,9.5,2,,,L,,,,,,,,,,,,,,,UNKN_004,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,54,1,19,9.5,3,,,X,,,,,,,,,,,,,,,LTRH,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,55,1,20,10,1,,,X,,,,,,,,,,,,,,,LTRH,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,56,1,20,10,2,,,L,,,,,,,,,,,,,,,FMOSS,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,57,1,21,10.5,1,,,X,,,,,,,,,,,,,,,1HR,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,58,1,21,10.5,2,,,X,,,,,,,,,,,,,,,LTRH,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,59,1,21,10.5,3,,,L,,,,,,,,,,,,,,,FMOSS,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,60,1,22,11,1,,,L,,,,,,,,,,,,,,,VAUL,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,61,1,22,11,2,,,L,,,,,,,,,,,,,,,FMOSS,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,62,1,23,11.5,1,,,L,,,,,,,,,,,,,,,BEOC2,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,63,1,23,11.5,2,,,L,,,,,,,,,,,,,,,UNKN_004,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,64,1,23,11.5,3,,,X,,,,,,,,,,,,,,,LTRH,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,65,1,23,11.5,4,,,L,,,,,,,,,,,,,,,FMOSS,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,66,1,24,12,1,,,L,,,,,,,,,,,,,,,LEGR,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,67,1,24,12,2,,,L,,,,,,,,,,,,,,,UNKN_004,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,68,1,24,12,3,,,L,,,,,,,,,,,,,,,BENA,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,69,1,24,12,4,,,X,,,,,,,,,,,,,,,LTRH,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,70,1,25,12.5,1,,,L,,,,,,,,,,,,,,,BEOC2,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,71,1,25,12.5,2,,,L,,,,,,,,,,,,,,,EMNI,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,72,1,25,12.5,3,,,X,,,,,,,,,,,,,,,1HR,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,73,1,25,12.5,4,,,X,,,,,,,,,,,,,,,LTRH,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,74,1,26,13,1,,,L,,,,,,,,,,,,,,,BEOC2,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,75,1,26,13,2,,,X,,,,,,,,,,,,,,,1HR,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,76,1,26,13,3,,,L,,,,,,,,,,,,,,,VAUL,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,77,1,26,13,4,,,X,,,,,,,,,,,,,,,LTRH,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,78,1,27,13.5,1,,,X,,,,,,,,,,,,,,,LTRH,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,79,1,28,14,1,,,L,,,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,80,1,28,14,2,,,L,,,,,,,,,,,,,,,LEGR,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,81,1,28,14,3,,,L,,,,,,,,,,,,,,,EMNI,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,82,1,28,14,4,,,L,,,,,,,,,,,,,,,VAUL,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,83,1,28,14,5,,,X,,,,,,,,,,,,,,,LTRH,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,84,1,29,14.5,1,,,L,,,,,,,,,,,,,,,BENA,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,85,1,29,14.5,2,,,L,,,,,,,,,,,,,,,VAUL,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,86,1,29,14.5,3,,,L,,,,,,,,,,,,,,,POCO38,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,87,1,29,14.5,4,,,X,,,,,,,,,,,,,,,LTRH,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,88,1,30,15,1,,,L,,,,,,,,,,,,,,,VAUL,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,89,1,30,15,2,,,L,,,,,,,,,,,,,,,FMOSS,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,90,1,31,15.5,1,,,L,,,,,,,,,,,,,,,ROAC,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,91,1,31,15.5,2,,,X,,,,,,,,,,,,,,,LTRH,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,92,1,32,16,1,,,L,,,,,,,,,,,,,,,VAUL,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,93,1,32,16,2,,,L,,,,,,,,,,,,,,,FMOSS,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,,,,,,,,,,,,,1,30,60,0,,,,,,,,True,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483648,1,1,0.5,1,,,L,,,,,,,,,,,,,,,CEPU12,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483647,1,2,1,1,,,D,,,,,,,,,,,,,,,PIMA,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483646,1,2,1,2,,,X,upper duff,,,,,,,,,,,,,,UD,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483645,1,3,1.5,1,,,L,,,,,,,,,,,,,,,LEPA11,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483644,1,3,1.5,2,,,L,,,,,,,,,,,,,,,VAUL,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483643,1,3,1.5,3,,,L,,,,,,,,,,,,,,,CEPU12,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483642,1,4,2,1,,,L,,,,,,,,,,,,,,,EQUIS,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483641,1,4,2,2,,,L,,,,,,,,,,,,,,,LEPAD,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483640,1,4,2,3,,,L,,,,,,,,,,,,,,,CEPU12,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483639,1,5,2.5,1,,,L,,,,,,,,,,,,,,,LEPAD,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483638,1,5,2.5,2,,,X,,,,,,,,,,,,,,,LTRH,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483637,1,6,3,1,,,L,,,,,,,,,,,,,,,CAREX,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483636,1,6,3,2,,,L,,,,,,,,,,,,,,,VAUL,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483635,1,6,3,3,,,L,,,,,,,,,,,,,,,VAVI,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483634,1,6,3,4,,,X,,,,,,,,,,,,,,,LTRH,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483633,1,7,3.5,1,,,D,,,,,,,,,,,,,,,PIMA,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483632,1,7,3.5,2,,,X,,,,,,,,,,,,,,,LTRH,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483631,1,8,4,1,,,D,,,,,,,,,,,,,,,PIMA,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483630,1,8,4,2,,,L,,,,,,,,,,,,,,,LEPAD,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483629,1,8,4,3,,,L,,,,,,,,,,,,,,,CEPU12,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483628,1,9,4.5,1,,,L,,,,,,,,,,,,,,,EQUIS,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483627,1,9,4.5,2,,,L,,,,,,,,,,,,,,,LEPA11,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483626,1,9,4.5,3,,,L,,,,,,,,,,,,,,,LEPAD,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483625,1,9,4.5,4,,,X,,,,,,,,,,,,,,,LTRH,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483624,1,10,5,1,,,D,,,,,,,,,,,,,,,PIMA,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483623,1,10,5,2,,,L,,,,,,,,,,,,,,,VAUL,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483622,1,10,5,3,,,X,,,,,,,,,,,,,,,LTRH,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483621,1,11,5.5,1,,,D,,,,,,,,,,,,,,,PIMA,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483620,1,11,5.5,2,,,L,,,,,,,,,,,,,,,ALNUS,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483619,1,11,5.5,3,,,L,,,,,,,,,,,,,,,CEPU12,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483618,1,12,6,1,,,D,,,,,,,,,,,,,,,PIMA,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483617,1,12,6,2,,,L,,,,,,,,,,,,,,,VAUL,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483616,1,12,6,3,,,X,,,,,,,,,,,,,,,LTRH,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483615,1,13,6.5,1,,,L,,,,,,,,,,,,,,,EQUIS,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483614,1,13,6.5,2,,,X,,,,,,,,,,,,,,,1HR,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483613,1,14,7,1,,,L,,,,,,,,,,,,,,,FMOSS,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483612,1,15,7.5,1,,,L,,,,,,,,,,,,,,,LEPAD,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483611,1,15,7.5,2,,,L,,,,,,,,,,,,,,,VAUL,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483610,1,15,7.5,3,,,L,,,,,,,,,,,,,,,FMOSS,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483609,1,16,8,1,,,X,dead moss,,,,,,,,,,,,,,DM,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483608,1,17,8.5,1,,,L,,,,,,,,,,,,,,,EQUIS,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483607,1,17,8.5,2,,,L,,,,,,,,,,,,,,,CEPU12,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483606,1,18,9,1,,,D,,,,,,,,,,,,,,,PIMA,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483605,1,18,9,2,,,L,,,,,,,,,,,,,,,VAUL,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483604,1,18,9,3,,,X,,,,,,,,,,,,,,,LTRH,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483603,1,19,9.5,1,,,L,,,,,,,,,,,,,,,EQUIS,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483602,1,19,9.5,2,,,L,,,,,,,,,,,,,,,POJU70,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483601,1,20,10,1,,,L,,,,,,,,,,,,,,,EQUIS,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483600,1,20,10,2,,,L,,,,,,,,,,,,,,,POJU70,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483599,1,21,10.5,1,,,L,,,,,,,,,,,,,,,LEPA11,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483598,1,21,10.5,2,,,L,,,,,,,,,,,,,,,EQUIS,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483597,1,21,10.5,3,,,L,,,,,,,,,,,,,,,POJU70,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483596,1,22,11,1,,,X,dead moss,,,,,,,,,,,,,,DM,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483595,1,23,11.5,1,,,L,,,,,,,,,,,,,,,EQUIS,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483594,1,23,11.5,2,,,L,,,,,,,,,,,,,,,POJU70,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483593,1,24,12,1,,,L,,,,,,,,,,,,,,,EQUIS,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483592,1,24,12,2,,,L,,,,,,,,,,,,,,,POJU70,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483591,1,25,12.5,1,,,L,,,,,,,,,,,,,,,EQUIS,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483590,1,25,12.5,2,,,L,,,,,,,,,,,,,,,ROAC,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483589,1,25,12.5,3,,,L,,,,,,,,,,,,,,,POJU70,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483588,1,26,13,1,,,L,,,,,,,,,,,,,,,EQUIS,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483587,1,26,13,2,,,L,,,,,,,,,,,,,,,POJU70,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483586,1,27,13.5,1,,,X,upper duff,,,,,,,,,,,,,,UD,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483585,1,28,14,1,,,X,upper duff,,,,,,,,,,,,,,UD,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483584,1,29,14.5,1,,,L,,,,,,,,,,,,,,,LEPA11,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483583,1,29,14.5,2,,,L,,,,,,,,,,,,,,,VAUL,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483582,1,29,14.5,3,,,L,,,,,,,,,,,,,,,CEPU12,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483581,1,30,15,1,,,L,,,,,,,,,,,,,,,VAUL,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483580,1,30,15,2,,,L,,,,,,,,,,,,,,,LEPA11,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483579,1,30,15,3,,,X,,,,,,,,,,,,,,,LTRH,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483578,1,31,15.5,1,,,X,,,,,,,,,,,,,,,10HR,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483577,1,31,15.5,2,,,X,upper duff,,,,,,,,,,,,,,UD,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483576,1,32,16,1,,,D,,,,,,,,,,,,,,,PIMA,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483575,1,32,16,2,,,L,,,,,,,,,,,,,,,EPAN2,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483574,1,32,16,3,,,L,,,,,,,,,,,,,,,CEPU12,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483573,1,33,16.5,1,,,L,,,,,,,,,,,,,,,POJU70,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483572,1,34,17,1,,,L,,,,,,,,,,,,,,,CACA4,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483571,1,34,17,2,,,L,,,,,,,,,,,,,,,CEPU12,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483570,1,35,17.5,1,,,L,,,,,,,,,,,,,,,CEPU12,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483569,1,36,18,1,,,X,,,,,,,,,,,,,,,1HR,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483568,1,36,18,2,,,L,,,,,,,,,,,,,,,CEPU12,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483567,1,37,18.5,1,,,L,,,,,,,,,,,,,,,EQUIS,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483566,1,37,18.5,2,,,L,,,,,,,,,,,,,,,POJU70,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483565,1,38,19,1,,,L,,,,,,,,,,,,,,,EPAN2,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483564,1,38,19,2,,,L,,,,,,,,,,,,,,,EQUIS,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483563,1,38,19,3,,,L,,,,,,,,,,,,,,,POJU70,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483562,1,39,19.5,1,,,L,,,,,,,,,,,,,,,VAUL,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483561,1,39,19.5,2,,,L,,,,,,,,,,,,,,,EQUIS,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483560,1,39,19.5,3,,,L,,,,,,,,,,,,,,,CEPU12,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483559,1,40,20,1,,,L,,,,,,,,,,,,,,,VAVI,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483558,1,40,20,2,,,L,,,,,,,,,,,,,,,FMOSS,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483557,1,41,20.5,1,,,L,,,,,,,,,,,,,,,EQUIS,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483556,1,41,20.5,2,,,L,,,,,,,,,,,,,,,POJU70,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483555,1,42,21,1,,,L,,,,,,,,,,,,,,,EQUIS,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483554,1,42,21,2,,,L,,,,,,,,,,,,,,,POJU70,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483553,1,43,21.5,1,,,L,,,,,,,,,,,,,,,EQUIS,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483552,1,43,21.5,2,,,L,,,,,,,,,,,,,,,POJU70,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483551,1,44,22,1,,,X,,,,,,,,,,,,,,,POTEN,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483550,1,45,22.5,1,,,L,,,,,,,,,,,,,,,LEPA11,,
