RegistrationUnit_Name,ProjectUnit_Name,MacroPlot_Name,Multi_PU,SampleEvent_Date,SampleEvent_LegacyMonitoringStatus,MonitoringStatus_Name,Protocols,Visited
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-SID-G03","N",6/24/2011 9:14:52 PM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-SID-G03","N",6/24/2011 9:14:52 PM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-SID-G03","N",6/24/2011 9:14:52 PM,"PostBurnYear1","PostBurnYear1","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-SID-G03","N",6/24/2011 9:14:52 PM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-SID-G03","N",6/24/2011 9:14:52 PM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-SID-G04","N",7/1/2010 10:17:41 PM,"PreBurnEstimate","PreBurnEstimate","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-SID-G04","N",6/24/2011 10:13:03 PM,"PostBurnYear1","PostBurnYear1","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-SID-G04","N",6/24/2011 10:13:03 PM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-SID-G04","N",6/24/2011 10:13:03 PM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-SID-G04","N",6/24/2011 10:13:03 PM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-SID-G04","N",6/24/2011 10:13:03 PM,"PostBurnYear1","PostBurnYear1","Post Burn Severity (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-SID-G04","N",6/24/2011 10:13:03 PM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-SID-G05","N",7/1/2010 9:29:50 AM,"PreBurnEstimate","PreBurnEstimate","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-SID-G05","N",6/24/2011 8:57:22 AM,"PostBurnYear1","PostBurnYear1","Post Burn Severity (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-SID-G05","N",6/24/2011 8:57:22 AM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-SID-G05","N",6/24/2011 8:57:22 AM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-SID-G05","N",6/24/2011 8:57:22 AM,"PostBurnYear1","PostBurnYear1","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-SID-G05","N",6/24/2011 8:57:22 AM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-SID-G05","N",6/24/2011 8:57:22 AM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-SID-G06","N",7/1/2010 10:08:21 AM,"PreBurnEstimate","PreBurnEstimate","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-SID-G06","N",6/24/2011 10:03:58 AM,"PostBurnYear1","PostBurnYear1","Post Burn Severity (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-SID-G06","N",6/24/2011 10:03:58 AM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-SID-G06","N",6/24/2011 10:03:58 AM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-SID-G06","N",6/24/2011 10:03:58 AM,"PostBurnYear1","PostBurnYear1","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-SID-G06","N",6/24/2011 10:03:58 AM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-SID-G06","N",6/24/2011 10:03:58 AM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-C03","N",7/1/2010 9:43:48 AM,"PreBurnEstimate","PreBurnEstimate","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-C03","N",6/25/2011 9:41:14 AM,"PostBurnYear1","PostBurnYear1","Post Burn Severity (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-C03","N",6/25/2011 9:41:14 AM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-C03","N",6/25/2011 9:41:14 AM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-C03","N",6/25/2011 9:41:14 AM,"PostBurnYear1","PostBurnYear1","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-C03","N",6/25/2011 9:41:14 AM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-C03","N",6/25/2011 9:41:14 AM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-C04","N",7/1/2010 11:01:46 AM,"PreBurnEstimate","PreBurnEstimate","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-C04","N",6/25/2011 10:48:35 AM,"PostBurnYear1","PostBurnYear1","Post Burn Severity (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-C04","N",6/25/2011 10:48:35 AM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-C04","N",6/25/2011 10:48:35 AM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-C04","N",6/25/2011 10:48:35 AM,"PostBurnYear1","PostBurnYear1","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-C04","N",6/25/2011 10:48:35 AM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-C04","N",6/25/2011 10:48:35 AM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-C05","N",7/1/2010 6:01:40 PM,"PreBurnEstimate","PreBurnEstimate","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-C05","N",6/25/2011 5:43:11 PM,"PostBurnYear1","PostBurnYear1","Post Burn Severity (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-C05","N",6/25/2011 5:43:11 PM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-C05","N",6/25/2011 5:43:11 PM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-C05","N",6/25/2011 5:43:11 PM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-C05","N",6/25/2011 5:43:11 PM,"PostBurnYear1","PostBurnYear1","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-C05","N",6/25/2011 5:43:11 PM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-C06","N",6/25/2011 8:05:15 AM,"PreBurnYear1","PreBurnYear1","Post Burn Severity (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-C06","N",6/25/2011 8:05:15 AM,"PreBurnYear1","PreBurnYear1","CBI","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-C06","N",6/25/2011 8:05:15 AM,"PreBurnYear1","PreBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-C06","N",6/25/2011 8:05:15 AM,"PreBurnYear1","PreBurnYear1","SOILS","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-C06","N",6/25/2011 8:05:15 AM,"PreBurnYear1","PreBurnYear1","Disturbance History","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-C06","N",6/25/2011 8:05:15 AM,"PreBurnYear1","PreBurnYear1","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-C07","N",6/25/2011 8:40:54 AM,"PreBurnYear1","PreBurnYear1","Post Burn Severity (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-C07","N",6/25/2011 8:40:54 AM,"PreBurnYear1","PreBurnYear1","CBI","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-C07","N",6/25/2011 8:40:54 AM,"PreBurnYear1","PreBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-C07","N",6/25/2011 8:40:54 AM,"PreBurnYear1","PreBurnYear1","SOILS","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-C07","N",6/25/2011 8:40:54 AM,"PreBurnYear1","PreBurnYear1","Disturbance History","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-C07","N",6/25/2011 8:40:54 AM,"PreBurnYear1","PreBurnYear1","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-D01","N",7/1/2010 9:28:07 AM,"PreBurnEstimate","PreBurnEstimate","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-D01","N",6/25/2011 9:34:58 AM,"PostBurnYear1","PostBurnYear1","Post Burn Severity (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-D01","N",6/25/2011 9:34:58 AM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-D01","N",6/25/2011 9:34:58 AM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-D01","N",6/25/2011 9:34:58 AM,"PostBurnYear1","PostBurnYear1","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-D01","N",6/25/2011 9:34:58 AM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-D01","N",6/25/2011 9:34:58 AM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-D02","N",7/1/2010 7:05:15 PM,"PreBurnEstimate","PreBurnEstimate","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-D02","N",6/25/2011 5:41:01 PM,"PostBurnYear1","PostBurnYear1","Post Burn Severity (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-D02","N",6/25/2011 5:41:01 PM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-D02","N",6/25/2011 5:41:01 PM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-D02","N",6/25/2011 5:41:01 PM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-D02","N",6/25/2011 5:41:01 PM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-D02","N",6/25/2011 5:41:01 PM,"PostBurnYear1","PostBurnYear1","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-D03","N",7/1/2010 7:26:08 PM,"PreBurnEstimate","PreBurnEstimate","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-D03","N",6/25/2011 7:29:29 PM,"PostBurnYear1","PostBurnYear1","Post Burn Severity (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-D03","N",6/25/2011 7:29:29 PM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-D03","N",6/25/2011 7:29:29 PM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-D03","N",6/25/2011 7:29:29 PM,"PostBurnYear1","PostBurnYear1","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-D03","N",6/25/2011 7:29:29 PM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-D03","N",6/25/2011 7:29:29 PM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-D04","N",7/1/2010 8:04:49 PM,"PreBurnEstimate","PreBurnEstimate","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-D04","N",6/25/2011 8:06:06 PM,"PostBurnYear1","PostBurnYear1","Post Burn Severity (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-D04","N",6/25/2011 8:06:06 PM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-D04","N",6/25/2011 8:06:06 PM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-D04","N",6/25/2011 8:06:06 PM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-D04","N",6/25/2011 8:06:06 PM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","NOAT-CBI-Carbon-2010 Fires","NOAT-TUT-D04","N",6/25/2011 8:06:06 PM,"PostBurnYear1","PostBurnYear1","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-C04","N",6/30/2012 11:18:35 AM,"PreBurnEstimate","PreBurnEstimate","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-C04","N",6/30/2012 11:18:35 AM,"PreBurnEstimate","PreBurnEstimate","Disturbance History","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-C04","N",6/30/2013 11:30:13 AM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-C04","N",6/30/2013 11:30:13 AM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-C04","N",6/30/2013 11:30:13 AM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-C05","N",6/30/2012 10:21:47 AM,"PreBurnEstimate","PreBurnEstimate","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-C05","N",6/30/2012 10:21:47 AM,"PreBurnEstimate","PreBurnEstimate","Disturbance History","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-C05","N",6/30/2013 10:28:51 AM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-C05","N",6/30/2013 10:28:51 AM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-C05","N",6/30/2013 10:28:51 AM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-C06","N",6/30/2012 11:02:48 AM,"PreBurnEstimate","PreBurnEstimate","Disturbance History","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-C06","N",6/30/2012 11:02:48 AM,"PreBurnEstimate","PreBurnEstimate","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-C06","N",6/30/2013 11:16:42 AM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-C06","N",6/30/2013 11:16:42 AM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-C06","N",6/30/2013 11:16:42 AM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-C07","N",6/30/2012 2:07:39 PM,"PreBurnEstimate","PreBurnEstimate","Disturbance History","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-C07","N",6/30/2012 2:07:39 PM,"PreBurnEstimate","PreBurnEstimate","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-C07","N",6/30/2013 2:10:15 PM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-C07","N",6/30/2013 2:10:15 PM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-C07","N",6/30/2013 2:10:15 PM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-C08","N",6/30/2012 3:00:52 PM,"PreBurnEstimate","PreBurnEstimate","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-C08","N",6/30/2012 3:00:52 PM,"PreBurnEstimate","PreBurnEstimate","Disturbance History","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-C08","N",6/30/2013 3:02:01 PM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-C08","N",6/30/2013 3:02:01 PM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-C08","N",6/30/2013 3:02:01 PM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-C09","N",6/30/2012 3:34:46 PM,"PreBurnEstimate","PreBurnEstimate","Disturbance History","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-C09","N",6/30/2012 3:34:46 PM,"PreBurnEstimate","PreBurnEstimate","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-C09","N",6/30/2013 3:35:55 PM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-C09","N",6/30/2013 3:35:55 PM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-C09","N",6/30/2013 3:35:55 PM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-D01","N",6/30/2012 3:58:08 PM,"PreBurnEstimate","PreBurnEstimate","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-D01","N",6/30/2012 3:58:08 PM,"PreBurnEstimate","PreBurnEstimate","Disturbance History","N"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-D01","N",7/1/2013 4:17:12 PM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-D01","N",7/1/2013 4:17:12 PM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-D01","N",7/1/2013 4:17:12 PM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-D02","N",6/30/2012 11:04:41 AM,"PreBurnEstimate","PreBurnEstimate","Disturbance History","N"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-D02","N",6/30/2012 11:04:41 AM,"PreBurnEstimate","PreBurnEstimate","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-D02","N",7/1/2013 11:05:47 AM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-D02","N",7/1/2013 11:05:47 AM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-D02","N",7/1/2013 11:05:47 AM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-D03","N",6/30/2012 12:07:46 PM,"PreBurnEstimate","PreBurnEstimate","Disturbance History","N"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-D03","N",6/30/2012 12:07:46 PM,"PreBurnEstimate","PreBurnEstimate","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-D03","N",7/1/2013 12:08:55 PM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-D03","N",7/1/2013 12:08:55 PM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-D03","N",7/1/2013 12:08:55 PM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-D04","N",6/30/2012 12:41:33 PM,"PreBurnEstimate","PreBurnEstimate","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-D04","N",6/30/2012 12:41:33 PM,"PreBurnEstimate","PreBurnEstimate","Disturbance History","N"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-D04","N",7/1/2013 1:31:03 PM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-D04","N",7/1/2013 1:31:03 PM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-D04","N",7/1/2013 1:31:03 PM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-D05","N",6/30/2012 2:28:33 PM,"PreBurnEstimate","PreBurnEstimate","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-D05","N",6/30/2012 2:28:33 PM,"PreBurnEstimate","PreBurnEstimate","Disturbance History","N"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-D05","N",7/1/2013 2:29:22 PM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-D05","N",7/1/2013 2:29:22 PM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-D05","N",7/1/2013 2:29:22 PM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-D06","N",6/30/2012 2:54:04 PM,"PreBurnEstimate","PreBurnEstimate","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-D06","N",6/30/2012 2:54:04 PM,"PreBurnEstimate","PreBurnEstimate","Disturbance History","N"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-D06","N",7/1/2013 2:55:28 PM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-D06","N",7/1/2013 2:55:28 PM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-D06","N",7/1/2013 2:55:28 PM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-D07","N",6/30/2012 3:46:57 PM,"PreBurnEstimate","PreBurnEstimate","Cover - Species Composition (metric)","Y"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-D07","N",6/30/2012 3:46:57 PM,"PreBurnEstimate","PreBurnEstimate","Disturbance History","N"
"AKWEST","NOAT-CBI-Uvgoon-2012-Fire","NOAT-UVG-D07","N",7/1/2013 3:48:10 PM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
