MacroPlot Name,Date,Index,Status,SizeCl,AgeCl,Cover,Height,Comment,UV1,UV2,UV3,MinCovLevel,Area,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species Symbol,Visited,
NOAT-UVG-D04,6/30/2012 12:41:33 PM,-2147483643,L,,,10,,,,,,,,,,,,,,VAVI,,
NOAT-UVG-D04,6/30/2012 12:41:33 PM,-2147483642,L,,,0.5,,,,,,,,,,,,,,DRYAS,,
NOAT-UVG-D04,6/30/2012 12:41:33 PM,-2147483641,L,,,1,,,,,,,,,,,,,,EQUIS,,
NOAT-UVG-D04,6/30/2012 12:41:33 PM,-2147483640,L,,,0.5,,,,,,,,,,,,,,EPAN2,,
NOAT-UVG-D04,6/30/2012 12:41:33 PM,-2147483639,L,,,1,,,,,,,,,,,,,,POAC,,
NOAT-UVG-D04,6/30/2012 12:41:33 PM,-2147483638,L,,,35,,,,,,,,,,,,,,CABI5,,
NOAT-UVG-D04,6/30/2012 12:41:33 PM,-2147483637,L,,,5,,,,,,,,,,,,,,CALA6,,
NOAT-UVG-D04,6/30/2012 12:41:33 PM,-2147483636,L,,,0.5,,,,,,,,,,,,,,ARLA2,,
NOAT-UVG-D04,6/30/2012 12:41:33 PM,-2147483635,L,,,15,,,,,,,,,,,,,,ERVA4,,
NOAT-UVG-D04,6/30/2012 12:41:33 PM,-2147483634,L,,,1,,,,,,,,,,,,,,LUAR2,,
NOAT-UVG-D04,6/30/2012 12:41:33 PM,-2147483633,L,,,1,,,,,,,,,,,,,,PEFR5,,
NOAT-UVG-D04,6/30/2012 12:41:33 PM,-2147483632,L,,,5,,,,,,,,,,,,,,SAAN3,,
NOAT-UVG-D04,6/30/2012 12:41:33 PM,-2147483631,L,,,1,,,,,,,,,,,,,,SAXIF,,
NOAT-UVG-D04,6/30/2012 12:41:33 PM,-2147483630,L,,,1,,,,,,,,,,,,,,PEDIC,,
NOAT-UVG-D04,6/30/2012 12:41:33 PM,-2147483629,L,,,15,,,,,,,,,,,,,,SPHAG2,,
NOAT-UVG-D04,6/30/2012 12:41:33 PM,-2147483628,L,,,30,,,,,,,,,,,,,,HYSP70,,
NOAT-UVG-D04,6/30/2012 12:41:33 PM,-2147483627,L,,,15,,,,,,,,,,,,,,PLSC70,,
NOAT-UVG-D04,6/30/2012 12:41:33 PM,-2147483626,L,,,25,,,,,,,,,,,,,,AULAC2,,
NOAT-UVG-D04,6/30/2012 12:41:33 PM,-2147483625,L,,,5,,,,,,,,,,,,,,TONI70,,
NOAT-UVG-D04,6/30/2012 12:41:33 PM,-2147483624,L,,,1,,,,,,,,,,,,,,SAUNU,,
NOAT-UVG-D04,6/30/2012 12:41:33 PM,-2147483623,L,,,5,,,,,,,,,,,,,,CLADI3,,
NOAT-UVG-D04,6/30/2012 12:41:33 PM,-2147483622,L,,,5,,,,,,,,,,,,,,CLADO3,,
NOAT-UVG-D04,6/30/2012 12:41:33 PM,-2147483621,L,,,2,,,,,,,,,,,,,,CETRA2,,
NOAT-UVG-D04,6/30/2012 12:41:33 PM,-2147483620,L,,,5,,,,,,,,,,,,,,PEAP60,,
NOAT-UVG-D04,6/30/2012 12:41:33 PM,-2147483619,X,,,65,,,,,,,,,,,,,,LTRH,,
NOAT-UVG-D04,6/30/2012 12:41:33 PM,-2147483618,L,,,0.5,,,,,,,,,,,,,,LUZUL,,
NOAT-UVG-D04,7/1/2013 1:31:03 PM,,,,,,,,,,,,0.031,J. Barnes,J. Northway,Height to Live Crown (cm),Height to ladder fuel (cm),Average DBH (cm),,,True,
NOAT-UVG-D04,7/1/2013 1:31:03 PM,-2147483648,L,,R,8,,,,,,,,,,,,,,SAGL,,
NOAT-UVG-D04,7/1/2013 1:31:03 PM,-2147483647,L,,R,2,,Resprouts and seedlings present.,,,,,,,,,,,,SAPU15,,
NOAT-UVG-D04,7/1/2013 1:31:03 PM,-2147483646,L,,R,2,,,,,,,,,,,,,,BENA,,
NOAT-UVG-D04,7/1/2013 1:31:03 PM,-2147483645,L,,R,1,,,,,,,,,,,,,,LEPAD,,
NOAT-UVG-D04,7/1/2013 1:31:03 PM,-2147483644,L,,R,0.5,,,,,,,,,,,,,,VAUL,,
NOAT-UVG-D04,7/1/2013 1:31:03 PM,-2147483643,L,,R,0.5,,,,,,,,,,,,,,VAVI,,
NOAT-UVG-D04,7/1/2013 1:31:03 PM,-2147483642,L,,R,0.5,,,,,,,,,,,,,,DRYAS,,
NOAT-UVG-D04,7/1/2013 1:31:03 PM,-2147483641,L,,,0.5,,,,,,,,,,,,,,EQUIS,,
NOAT-UVG-D04,7/1/2013 1:31:03 PM,-2147483640,L,,R,2,,,,,,,,,,,,,,EPAN2,,
NOAT-UVG-D04,7/1/2013 1:31:03 PM,-2147483639,L,,R,1,,Resprouts and seedlings present.,,,,,,,,,,,,POAC,,
NOAT-UVG-D04,7/1/2013 1:31:03 PM,-2147483638,L,,R,10,,,,,,,,,,,,,,CABI5,,
NOAT-UVG-D04,7/1/2013 1:31:03 PM,-2147483637,L,,R,8,,,,,,,,,,,,,,CALA6,,
NOAT-UVG-D04,7/1/2013 1:31:03 PM,-2147483636,L,,R,2,,,,,,,,,,,,,,ARLA2,,
NOAT-UVG-D04,7/1/2013 1:31:03 PM,-2147483635,L,,R,5,,,,,,,,,,,,,,ERVA4,,
NOAT-UVG-D04,7/1/2013 1:31:03 PM,-2147483634,L,,R,0.5,,,,,,,,,,,,,,LUAR2,,
NOAT-UVG-D04,7/1/2013 1:31:03 PM,-2147483633,L,,R,1,,,,,,,,,,,,,,PEFR5,,
NOAT-UVG-D04,7/1/2013 1:31:03 PM,-2147483632,L,,R,2,,,,,,,,,,,,,,SAAN3,,
NOAT-UVG-D04,7/1/2013 1:31:03 PM,-2147483631,L,,,0.5,,,,,,,,,,,,,,SAXIF,,
NOAT-UVG-D04,7/1/2013 1:31:03 PM,-2147483630,L,,,0.5,,,,,,,,,,,,,,PEDIC,,
NOAT-UVG-D04,7/1/2013 1:31:03 PM,-2147483629,L,,,0.5,,,,,,,,,,,,,,AULAC2,,
NOAT-UVG-D04,7/1/2013 1:31:03 PM,-2147483628,L,,,0.5,,,,,,,,,,,,,,TONI70,,
NOAT-UVG-D04,7/1/2013 1:31:03 PM,-2147483627,L,,,0.5,,,,,,,,,,,,,,CLADI3,,
NOAT-UVG-D04,7/1/2013 1:31:03 PM,-2147483626,L,,,0.5,,,,,,,,,,,,,,CLADO3,,
NOAT-UVG-D04,7/1/2013 1:31:03 PM,-2147483625,X,,,18,,,,,,,,,,,,,,LTRH,,
NOAT-UVG-D04,7/1/2013 1:31:03 PM,-2147483624,X,,,1,,,,,,,,,,,,,,1HR,,
NOAT-UVG-D04,7/1/2013 1:31:03 PM,-2147483623,X,,,1,,,,,,,,,,,,,,10HR,,
NOAT-UVG-D04,7/1/2013 1:31:03 PM,-2147483622,X,,,20,,,,,,,,,,,,,,DM,,
NOAT-UVG-D04,7/1/2013 1:31:03 PM,-2147483621,X,,,40,,,,,,,,,,,,,,UD,,
NOAT-UVG-D04,7/1/2013 1:31:03 PM,-2147483620,X,,,5,,,,,,,,,,,,,,LD,,
NOAT-UVG-D04,7/1/2013 1:31:03 PM,-2147483619,X,,,1,,,,,,,,,,,,,,MIN,,
NOAT-UVG-D04,7/1/2013 1:31:03 PM,-2147483618,L,,,0.5,,,,,,,,,,,,,,LUZUL,,
LACL-CUR-G01,6/17/2013 9:28:23 AM,,,,,,,,,,,,0.07,J. Barnes; B. West; L. Schomaker,J. Northway,Height to Live Crown (cm) (Trees Only),Height to Ladder Fuel (cm) (Trees Only),Average DBH (cm) (Trees Only),,,True,
LACL-CUR-G01,6/17/2013 9:28:23 AM,-2147483648,L,,,45,5,,,5,6,,,,,,,,,PIMA,,
LACL-CUR-G01,6/17/2013 9:28:23 AM,-2147483647,L,,,15,,,,,,,,,,,,,,SAPU15,,
LACL-CUR-G01,6/17/2013 9:28:23 AM,-2147483646,L,,,5,,,,,,,,,,,,,,BENA,,
LACL-CUR-G01,6/17/2013 9:28:23 AM,-2147483645,L,,,40,,,,,,,,,,,,,,LEPA11,,
LACL-CUR-G01,6/17/2013 9:28:23 AM,-2147483644,L,,,1,,,,,,,,,,,,,,ROAC,,
LACL-CUR-G01,6/17/2013 9:28:23 AM,-2147483643,L,,,5,,,,,,,,,,,,,,VAUL,,
LACL-CUR-G01,6/17/2013 9:28:23 AM,-2147483642,L,,,10,,,,,,,,,,,,,,VAVI,,
LACL-CUR-G01,6/17/2013 9:28:23 AM,-2147483641,L,,,10,,,,,,,,,,,,,,EMNI,,
LACL-CUR-G01,6/17/2013 9:28:23 AM,-2147483640,L,,,2,,,,,,,,,,,,,,SPST3,,
LACL-CUR-G01,6/17/2013 9:28:23 AM,-2147483639,L,,,5,,,,,,,,,,,,,,RUCH,,
LACL-CUR-G01,6/17/2013 9:28:23 AM,-2147483638,L,,,15,,,,,,,,,,,,,,EQUIS,,
LACL-CUR-G01,6/17/2013 9:28:23 AM,-2147483637,L,,,3,,,,,,,,,,,,,,GELI2,,
LACL-CUR-G01,6/17/2013 9:28:23 AM,-2147483636,L,,,15,,,,,,,,,,,,,,CABI5,,
LACL-CUR-G01,6/17/2013 9:28:23 AM,-2147483635,L,,,40,,,,,,,,,,,,,,SPHAG2,,
LACL-CUR-G01,6/17/2013 9:28:23 AM,-2147483634,L,,,10,,,,,,,,,,,,,,HYSP70,,
LACL-CUR-G01,6/17/2013 9:28:23 AM,-2147483633,L,,,30,,,,,,,,,,,,,,PLSC70,,
LACL-CUR-G01,6/17/2013 9:28:23 AM,-2147483632,L,,,5,,,,,,,,,,,,,,AULAC2,,
LACL-CUR-G01,6/17/2013 9:28:23 AM,-2147483631,L,,,10,,,,,,,,,,,,,,CLADI3,,
LACL-CUR-G01,6/17/2013 9:28:23 AM,-2147483630,L,,,5,,,,,,,,,,,,,,PEAP60,,
LACL-CUR-G01,6/17/2014 9:29:18 AM,,,,,,,,,,,,0.07,J. Barnes; B. West; L. Schomaker,J. Northway,Height to Live Crown (cm) (Trees Only),Height to Ladder Fuel (cm) (Trees Only),Average DBH (cm) (Trees Only),,,True,
LACL-CUR-G01,6/17/2014 9:29:18 AM,-2147483648,L,,,5,,,,,,,,,,,,,,PIMA,,
LACL-CUR-G01,6/17/2014 9:29:18 AM,-2147483647,L,,R,15,,,,,,,,,,,,,,LEPA11,,
LACL-CUR-G01,6/17/2014 9:29:18 AM,-2147483646,L,,R,0.5,,,,,,,,,,,,,,ROAC,,
LACL-CUR-G01,6/17/2014 9:29:18 AM,-2147483645,L,,R,2,,,,,,,,,,,,,,VAUL,,
LACL-CUR-G01,6/17/2014 9:29:18 AM,-2147483644,L,,R,5,,,,,,,,,,,,,,VAVI,,
LACL-CUR-G01,6/17/2014 9:29:18 AM,-2147483643,L,,R,7,,,,,,,,,,,,,,EMNI,,
LACL-CUR-G01,6/17/2014 9:29:18 AM,-2147483642,L,,R,0.5,,,,,,,,,,,,,,SPST3,,
LACL-CUR-G01,6/17/2014 9:29:18 AM,-2147483641,L,,R,2,,,,,,,,,,,,,,RUCH,,
LACL-CUR-G01,6/17/2014 9:29:18 AM,-2147483640,L,,R,10,,,,,,,,,,,,,,EQUIS,,
LACL-CUR-G01,6/17/2014 9:29:18 AM,-2147483639,L,,R,1,,,,,,,,,,,,,,GELI2,,
LACL-CUR-G01,6/17/2014 9:29:18 AM,-2147483638,L,,R,10,,,,,,,,,,,,,,CABI5,,
LACL-CUR-G01,6/17/2014 9:29:18 AM,-2147483637,L,,,25,,,,,,,,,,,,,,SPHAG2,,
LACL-CUR-G01,6/17/2014 9:29:18 AM,-2147483636,L,,,1,,,,,,,,,,,,,,PLSC70,,
NOAT-NAV-H05,7/1/2010 2:12:45 PM,,,,,,,,,,,,,,,,,,,,True,
NOAT-NAV-H05,7/1/2010 2:12:45 PM,-2147483648,L,,,10,,,,,,,,,,,,,,SALIX,,
NOAT-NAV-H05,7/1/2010 2:12:45 PM,-2147483647,L,,,25,,,,,,,,,,,,,,BENA,,
NOAT-NAV-H05,7/1/2010 2:12:45 PM,-2147483646,L,,,5,,,,,,,,,,,,,,LEPAD,,
NOAT-NAV-H05,7/1/2010 2:12:45 PM,-2147483645,L,,,12,,,,,,,,,,,,,,VAUL,,
NOAT-NAV-H05,7/1/2010 2:12:45 PM,-2147483644,L,,,10,,,,,,,,,,,,,,VAVI,,
NOAT-NAV-H05,7/1/2010 2:12:45 PM,-2147483643,L,,,5,,,,,,,,,,,,,,RUCH,,
NOAT-NAV-H05,7/1/2010 2:12:45 PM,-2147483642,L,,,0.05,,,,,,,,,,,,,,PEDIC,,
NOAT-NAV-H05,7/1/2010 2:12:45 PM,-2147483641,L,,,25,,,,,,,,,,,,,,CABI5,,
NOAT-NAV-H05,7/1/2010 2:12:45 PM,-2147483640,L,,,60,,,,,,,,,,,,,,ERVA4,,
NOAT-NAV-H05,7/1/2010 2:12:45 PM,-2147483639,L,,,60,,,,,,,,,,,,,,SPHAG2,,
NOAT-NAV-H05,7/1/2010 2:12:45 PM,-2147483638,L,,,20,,,,,,,,,,,,,,FMOSS,,
NOAT-NAV-H05,7/1/2010 2:12:45 PM,-2147483637,L,,,5,,,,,,,,,,,,,,POJU70,,
NOAT-NAV-H05,7/1/2010 2:12:45 PM,-2147483636,L,,,15,,,,,,,,,,,,,,AULAC2,,
NOAT-NAV-H05,7/1/2010 2:12:45 PM,-2147483634,L,,,5,,,,,,,,,,,,,,LICHEN,,
NOAT-NAV-H05,7/1/2010 2:12:45 PM,-2147483633,X,,,15,,,,,,,,,,,,,,LTRH,,
NOAT-NAV-H05,7/1/2010 2:12:45 PM,-2147483632,X,,,3,,,,,,,,,,,,,,DUFF,,
NOAT-NAV-H05,7/1/2010 2:12:45 PM,-2147483631,X,,,2,,,,,,,,,,,,,,1HR,,
NOAT-NAV-H05,6/22/2011 1:02:39 PM,,,,,,,,,,,,,,,,,,,,True,
NOAT-NAV-H05,6/22/2011 1:02:39 PM,-2147483648,L,,R,0.05,,,,,,,,,,,,,,SALIX,,
NOAT-NAV-H05,6/22/2011 1:02:39 PM,-2147483647,L,,R,1,,,,,,,,,,,,,,BENA,,
NOAT-NAV-H05,6/22/2011 1:02:39 PM,-2147483646,L,,R,0.05,,,,,,,,,,,,,,LEPAD,,
NOAT-NAV-H05,6/22/2011 1:02:39 PM,-2147483645,L,,R,1,,,,,,,,,,,,,,VAVI,,
NOAT-NAV-H05,6/22/2011 1:02:39 PM,-2147483644,L,,R,1,,,,,,,,,,,,,,VAUL,,
NOAT-NAV-H05,6/22/2011 1:02:39 PM,-2147483643,L,,R,2,,,,,,,,,,,,,,RUCH,,
NOAT-NAV-H05,6/22/2011 1:02:39 PM,-2147483642,L,SE,I,0.05,,,,,,,,,,,,,,PEDIC,,
NOAT-NAV-H05,6/22/2011 1:02:39 PM,-2147483641,L,,R,10,,,,,,,,,,,,,,CABI5,,
NOAT-NAV-H05,6/22/2011 1:02:39 PM,-2147483640,L,,R,45,,estimated tussock cover from photos,,,,,,,,,,,,ERVA4,,
NOAT-NAV-H05,6/22/2011 1:02:39 PM,-2147483639,L,,,1,,,,,,,,,,,,,,SPHAG2,,
NOAT-NAV-H05,6/22/2011 1:02:39 PM,-2147483638,L,,,0.05,,,,,,,,,,,,,,FMOSS,,
NOAT-NAV-H05,6/22/2011 1:02:39 PM,-2147483637,L,,,0.05,,,,,,,,,,,,,,POJU70,,
NOAT-NAV-H05,6/22/2011 1:02:39 PM,-2147483636,L,,,5,,,,,,,,,,,,,,AULAC2,,
NOAT-NAV-H05,6/22/2011 1:02:39 PM,-2147483635,L,,,0.05,,,,,,,,,,,,,,LICHEN,,
NOAT-NAV-H05,6/22/2011 1:02:39 PM,-2147483634,X,,,1,,,,,,,,,,,,,,LTRH,,
NOAT-NAV-H05,6/22/2011 1:02:39 PM,-2147483633,X,,,25,,,,,,,,,,,,,,DUFF,,
NOAT-NAV-H05,6/22/2011 1:02:39 PM,-2147483632,X,,,2,,,,,,,,,,,,,,1HR,,
B288-01-1092,7/7/2005 9:56:33 AM,,,,,,,,,,,,,,,,,,,,True,
B288-01-1092,7/7/2005 9:56:33 AM,1,L,,,4.5,,,,, OcularVeg,,,,,,,,,ALNUS,,
B288-01-1092,7/7/2005 9:56:33 AM,2,L,,,4.5,,,,, OcularVeg,,,,,,,,,SPHAG2,,
B288-01-1092,7/7/2005 9:56:33 AM,3,L,,,4.5,,,,, OcularVeg,,,,,,,,,EMNI,,
B288-01-1092,7/7/2005 9:56:33 AM,4,L,,,4.5,,,,, OcularVeg,,,,,,,,,CAREX,,
B288-01-1092,7/7/2005 9:56:33 AM,5,L,,,4.5,,,,, OcularVeg,,,,,,,,,SALIX,,
B288-01-1092,7/7/2005 9:56:33 AM,6,L,,,42,,,,, OcularVeg,,,,,,,,,LEPA11,,
B288-01-1092,7/7/2005 9:56:33 AM,7,L,,,4.5,,,,, OcularVeg,,,,,,,,,HYSP70,,
B288-01-1092,7/7/2005 9:56:33 AM,8,D,,,17,,,4,,6 OcularVeg,,,,,,,,,PIMA,,
B288-01-1092,7/7/2005 9:56:33 AM,9,L,,,42,,,,, OcularVeg,,,,,,,,,VAUL,,
B288-01-1092,7/7/2005 9:56:33 AM,10,L,,,17,,,,, OcularVeg,,,,,,,,,VAVI,,
B288-01-1092,7/7/2005 9:56:33 AM,11,L,,,17,,,,, OcularVeg,,,,,,,,,EQUIS,,
B288-01-1092,7/7/2005 9:56:33 AM,12,L,,,4.5,,,,, OcularVeg,,,,,,,,,RUCH,,
B288-01-1092,7/7/2005 9:56:33 AM,13,L,,,4.5,,,,, OcularVeg,,,,,,,,,POJU70,,
B288-01-1092,7/7/2005 9:56:33 AM,14,L,,,17,,,,, OcularVeg,,,,,,,,,BENA,,
B288-01-1092,7/7/2005 9:56:33 AM,15,L,,,4.5,,,,, OcularVeg,,,,,,,,,GRASS,,
NOAT-UVG-D01,6/30/2012 3:58:08 PM,,,,,,,,,,,,0.031,J. Barnes; J. Northway,J. Northway,Height to Live Crown (cm),Height to ladder fuel (cm),Average DBH (cm),,,True,
NOAT-UVG-D01,6/30/2012 3:58:08 PM,-2147483648,L,,,10,,,,,,,,,,,,,,SAGL,,
NOAT-UVG-D01,6/30/2012 3:58:08 PM,-2147483647,L,,,15,,,,,,,,,,,,,,SAPU15,,
NOAT-UVG-D01,6/30/2012 3:58:08 PM,-2147483646,L,,,55,,,,,,,,,,,,,,BENA,,
NOAT-UVG-D01,6/30/2012 3:58:08 PM,-2147483645,L,,,15,,,,,,,,,,,,,,LEPAD,,
NOAT-UVG-D01,6/30/2012 3:58:08 PM,-2147483644,L,,,30,,,,,,,,,,,,,,CABI5,,
NOAT-UVG-D01,6/30/2012 3:58:08 PM,-2147483643,L,,,1,,,,,,,,,,,,,,ARLA2,,
NOAT-UVG-D01,6/30/2012 3:58:08 PM,-2147483642,L,,,15,,,,,,,,,,,,,,ERVA4,,
NOAT-UVG-D01,6/30/2012 3:58:08 PM,-2147483641,L,,,1,,,,,,,,,,,,,,PEFR5,,
NOAT-UVG-D01,6/30/2012 3:58:08 PM,-2147483640,L,,,1,,,,,,,,,,,,,,SAAN3,,
NOAT-UVG-D01,6/30/2012 3:58:08 PM,-2147483639,L,,,10,,,,,,,,,,,,,,SPHAG2,,
NOAT-UVG-D01,6/30/2012 3:58:08 PM,-2147483638,L,,,10,,,,,,,,,,,,,,HYSP70,,
NOAT-UVG-D01,6/30/2012 3:58:08 PM,-2147483637,L,,,5,,,,,,,,,,,,,,PLSC70,,
NOAT-UVG-D01,6/30/2012 3:58:08 PM,-2147483636,L,,,20,,,,,,,,,,,,,,AULAC2,,
NOAT-UVG-D01,6/30/2012 3:58:08 PM,-2147483635,L,,,20,,,,,,,,,,,,,,TONI70,,
NOAT-UVG-D01,6/30/2012 3:58:08 PM,-2147483634,L,,,15,,Old successional,,,,,,,,,,,,POLYT5,,
NOAT-UVG-D01,6/30/2012 3:58:08 PM,-2147483633,L,,,2,,,,,,,,,,,,,,CLADI3,,
NOAT-UVG-D01,6/30/2012 3:58:08 PM,-2147483632,L,,,2,,,,,,,,,,,,,,CLADO3,,
NOAT-UVG-D01,6/30/2012 3:58:08 PM,-2147483631,X,,,60,,,,,,,,,,,,,,LTRH,,
NOAT-UVG-D01,6/30/2012 3:58:08 PM,-2147483630,X,,,0.5,,,,,,,,,,,,,,1HR,,
NOAT-UVG-D01,7/1/2013 4:17:12 PM,,,,,,,,,,,,0.031,J. Barnes; J. Northway,J. Northway,Height to Live Crown (cm),Height to ladder fuel (cm),Average DBH (cm),,,True,
NOAT-UVG-D01,7/1/2013 4:17:12 PM,-2147483648,L,,R,2,,,,,,,,,,,,,,SAGL,,
NOAT-UVG-D01,7/1/2013 4:17:12 PM,-2147483647,L,,R,1,,,,,,,,,,,,,,SAPU15,,
NOAT-UVG-D01,7/1/2013 4:17:12 PM,-2147483646,L,,R,10,,,,,,,,,,,,,,BENA,,
NOAT-UVG-D01,7/1/2013 4:17:12 PM,-2147483645,L,,R,1,,,,,,,,,,,,,,LEPAD,,
NOAT-UVG-D01,7/1/2013 4:17:12 PM,-2147483644,L,,R,0.5,,,,,,,,,,,,,,VAUL,,
NOAT-UVG-D01,7/1/2013 4:17:12 PM,-2147483643,L,,R,0.5,,,,,,,,,,,,,,EPAN2,,
NOAT-UVG-D01,7/1/2013 4:17:12 PM,-2147483642,L,,R,10,,,,,,,,,,,,,,CABI5,,
NOAT-UVG-D01,7/1/2013 4:17:12 PM,-2147483641,L,,R,3,,,,,,,,,,,,,,ARLA2,,
NOAT-UVG-D01,7/1/2013 4:17:12 PM,-2147483640,L,,R,2,,Both resprouts and seedlings present,,,,,,,,,,,,ERVA4,,
NOAT-UVG-D01,7/1/2013 4:17:12 PM,-2147483639,L,,R,0.5,,,,,,,,,,,,,,PEFR5,,
NOAT-UVG-D01,7/1/2013 4:17:12 PM,-2147483638,L,,R,0.5,,,,,,,,,,,,,,SAAN3,,
NOAT-UVG-D01,7/1/2013 4:17:12 PM,-2147483637,L,,,0.5,,,,,,,,,,,,,,SPHAG2,,
NOAT-UVG-D01,7/1/2013 4:17:12 PM,-2147483636,L,,,0.5,,,,,,,,,,,,,,HYSP70,,
NOAT-UVG-D01,7/1/2013 4:17:12 PM,-2147483635,L,,,1,,,,,,,,,,,,,,CEPU12,,
NOAT-UVG-D01,7/1/2013 4:17:12 PM,-2147483634,L,,,0.5,,,,,,,,,,,,,,POJU70,,
NOAT-UVG-D01,7/1/2013 4:17:12 PM,-2147483633,L,,,0.5,,,,,,,,,,,,,,AULAC2,,
NOAT-UVG-D01,7/1/2013 4:17:12 PM,-2147483632,L,,,0.5,,,,,,,,,,,,,,MAPO16,,
NOAT-UVG-D01,7/1/2013 4:17:12 PM,-2147483631,L,,,0.5,,,,,,,,,,,,,,TONI70,,
NOAT-UVG-D01,7/1/2013 4:17:12 PM,-2147483630,L,,,0.5,,Old successional,,,,,,,,,,,,POLYT5,,
NOAT-UVG-D01,7/1/2013 4:17:12 PM,-2147483629,L,,,0.5,,,,,,,,,,,,,,CLADI3,,
NOAT-UVG-D01,7/1/2013 4:17:12 PM,-2147483628,L,,,0.5,,,,,,,,,,,,,,CLADO3,,
NOAT-UVG-D01,7/1/2013 4:17:12 PM,-2147483627,X,,,5,,,,,,,,,,,,,,LTRH,,
NOAT-UVG-D01,7/1/2013 4:17:12 PM,-2147483626,X,,,1,,,,,,,,,,,,,,1HR,,
NOAT-UVG-D01,7/1/2013 4:17:12 PM,-2147483625,X,,,20,,,,,,,,,,,,,,DM,,
NOAT-UVG-D01,7/1/2013 4:17:12 PM,-2147483624,X,,,60,,,,,,,,,,,,,,UD,,
NOAT-UVG-D01,7/1/2013 4:17:12 PM,-2147483623,X,,,4,,,,,,,,,,,,,,LD,,
BELA-FAIR-02,6/19/2012 10:38:42 AM,,,,,,,,,,,,0.02,J. Barnes & P. Newton,J. Northway,Height to Live Crown (cm) (Trees Only),Height to ladder fuel (cm)  (Trees Only),Average DBH (cm)  (Trees Only),,,True,
BELA-FAIR-02,6/19/2012 10:38:42 AM,-2147483648,L,,,25,,,,,,,,,,,,,,BEGL,,
BELA-FAIR-02,6/19/2012 10:38:42 AM,-2147483647,L,,,15,0.9,,,,,,,,,,,,,SAGL,,
BELA-FAIR-02,6/19/2012 10:38:42 AM,-2147483646,L,,,5,,,,,,,,,,,,,,VAUL,,
BELA-FAIR-02,6/19/2012 10:38:42 AM,-2147483645,L,,,10,,,,,,,,,,,,,,VAVI,,
BELA-FAIR-02,6/19/2012 10:38:42 AM,-2147483644,L,,,1,,,,,,,,,,,,,,GRASS,,
BELA-FAIR-02,6/19/2012 10:38:42 AM,-2147483643,X,,,15,,,,,,,,,,,,,,ROCK,,
BELA-FAIR-02,6/19/2012 10:38:42 AM,-2147483642,L,,,5,,,,,,,,,,,,,,LICHEN,,
DENA-WIG-09,7/30/2014 11:02:28 AM,,,,,,,,,,,,0.02,J. Barnes; K. Mitchell,J. Northway,Height to Live Crown (cm) (Trees Only),Height to Ladder Fuel (cm) (Trees Only),Average DBH (cm) (Trees Only),,,True,
DENA-WIG-09,7/30/2014 11:02:28 AM,-2147483648,D,,,1,,,,,,,,,,,,,,PIGL,,
DENA-WIG-09,7/30/2014 11:02:28 AM,-2147483647,L,,R,0.5,,,,,,,,,,,,,,SAGL,,
DENA-WIG-09,7/30/2014 11:02:28 AM,-2147483646,L,,R,1,,,,,,,,,,,,,,SAPU15,,
DENA-WIG-09,7/30/2014 11:02:28 AM,-2147483645,L,,R,0.5,,,,,,,,,,,,,,BEGL,,
DENA-WIG-09,7/30/2014 11:02:28 AM,-2147483644,L,,I,25,,Seedlings and resprouts,,,,,,,,,,,,EPAN2,,
DENA-WIG-09,7/30/2014 11:02:28 AM,-2147483643,L,,I,5,,Seedlings and resprouts,,,,,,,,,,,,CACA4,,
DENA-WIG-09,7/30/2014 11:02:28 AM,-2147483642,L,,R,1,,,,,,,,,,,,,,ARLA2,,
DENA-WIG-09,7/30/2014 11:02:28 AM,-2147483641,L,,R,0.5,,,,,,,,,,,,,,CHLA13,,
DENA-WIG-09,7/30/2014 11:02:28 AM,-2147483640,L,,,20,,,,,,,,,,,,,,CEPU12,,
DENA-WIG-09,7/30/2014 11:02:28 AM,-2147483639,L,,,15,,,,,,,,,,,,,,MAPO16,,
DENA-WIG-09,7/30/2014 11:02:28 AM,-2147483638,L,,,0.5,,Orange Cup Fungus,,,,,,,,,,,,FUNGI,,
DENA-WIG-09,7/30/2014 11:02:28 AM,-2147483637,X,,,5,,,,,,,,,,,,,,LTRNDL,,
DENA-WIG-09,7/30/2014 11:02:28 AM,-2147483636,X,,,2,,,,,,,,,,,,,,LTRH,,
DENA-WIG-09,7/30/2014 11:02:28 AM,-2147483635,X,,,2,,,,,,,,,,,,,,1HR,,
DENA-WIG-09,7/30/2014 11:02:28 AM,-2147483634,X,,,3,,,,,,,,,,,,,,10HR,,
DENA-WIG-09,7/30/2014 11:02:28 AM,-2147483633,X,,,1,,,,,,,,,,,,,,100HR,,
DENA-WIG-09,7/30/2014 11:02:28 AM,-2147483632,X,,,2,,,,,,,,,,,,,,POTEN,,
DENA-WIG-09,7/30/2014 11:02:28 AM,-2147483631,X,,,5,,,,,,,,,,,,,,DM,,
DENA-WIG-09,7/30/2014 11:02:28 AM,-2147483630,X,,,45,,,,,,,,,,,,,,UD,,
DENA-WIG-09,7/30/2014 11:02:28 AM,-2147483629,X,,,35,,,,,,,,,,,,,,LD,,
DENA-WIG-09,7/30/2014 11:02:28 AM,-2147483628,X,,,5,,,,,,,,,,,,,,MIN,,
